Project_accession,Project_name,Date_UTC,Station_ID,Sample _ID,Niskin,Depth_M,Volume_L,Latitude,Longitude,Field_comments,Data_comments
52601,eDNA_filtering,177,N/A,52601-001,N/A,N/A,N/A,NA,NA,"Aerial passive, single use (1.0un) cup, ~13 hours",
52601,eDNA_filtering,178,x1_1500,52601-002,sfc,sfc,2.5,34.447,-121.183,Daytime CTD,
52601,eDNA_filtering,178,x1_1500,52601-003,sfc,sfc,2.5,34.447,-121.183,Daytime CTD,
52601,eDNA_filtering,178,x1_1500,52601-004,1,500,2.5,34.447,-121.183,Daytime CTD,
52601,eDNA_filtering,178,x1_1500,52601-005,2,500,2.5,34.447,-121.183,Daytime CTD,
52601,eDNA_filtering,178,x1_1500,52601-006,3,300,2.5,34.447,-121.183,Daytime CTD,
52601,eDNA_filtering,178,x1_1500,52601-007,4,300,2.5,34.447,-121.183,Daytime CTD,
52601,eDNA_filtering,178,x1_1500,52601-008,5,200,2.5,34.447,-121.183,Daytime CTD,
52601,eDNA_filtering,178,x1_1500,52601-009,6,200,2.5,34.447,-121.183,Daytime CTD,
52601,eDNA_filtering,178,x1_1500,52601-010,7,150,2.5,34.447,-121.183,Daytime CTD,
52601,eDNA_filtering,178,x1_1500,52601-011,8,150,2.5,34.447,-121.183,Daytime CTD,
52601,eDNA_filtering,178,x1_1500,52601-012,9,50,2.5,34.447,-121.183,Daytime CTD,
52601,eDNA_filtering,178,x1_1500,52601-013,10,50,2.5,34.447,-121.183,Daytime CTD,
52601,eDNA_filtering,178,x1_1000,52601-014,sfc,sfc,2.5,34.446,-120.97,Daytime CTD,
52601,eDNA_filtering,178,x1_1000,52601-015,sfc,sfc,2.5,34.446,-120.97,Daytime CTD,
52601,eDNA_filtering,178,x1_1000,52601-016,1,500,2.5,34.446,-120.97,Daytime CTD,
52601,eDNA_filtering,178,x1_1000,52601-017,2,500,2.5,34.446,-120.97,Daytime CTD,
52601,eDNA_filtering,178,x1_1000,52601-018,3,300,<2.5L,34.446,-120.97,"Daytime CTD, slightly less than 2.5L",
52601,eDNA_filtering,178,x1_1000,52601-019,4,300,2.5,34.446,-120.97,Daytime CTD,
52601,eDNA_filtering,178,x1_1000,52601-020,5,200,2.5,34.446,-120.97,Daytime CTD,
52601,eDNA_filtering,178,x1_1000,52601-021,6,200,2.5,34.446,-120.97,Daytime CTD,
52601,eDNA_filtering,178,x1_1000,52601-022,7,150,2.5,34.446,-120.97,Daytime CTD,
52601,eDNA_filtering,178,x1_1000,52601-023,8,150,2.5,34.446,-120.97,Daytime CTD,
52601,eDNA_filtering,178,x1_1000,52601-024,9,50,2.5,34.446,-120.97,Daytime CTD,
52601,eDNA_filtering,178,x1_1000,52601-025,10,50,2.5,34.446,-120.97,Daytime CTD,
52601,eDNA_filtering,178,x1_1000,52601-026,11,sfc,2.5,34.446,-120.97,"Daytime CTD, Surface Niskin",
52601,eDNA_filtering,178,x1_1000,52601-027,12,sfc,2.5,34.446,-120.97,"Daytime CTD, Surface Niskin",
52601,eDNA_filtering,178,N/A,52601-028,N/A,N/A,2,N/A,NA,"Lab DI, 2 L, reusable",
52601,eDNA_filtering,178,N/A,52601-029,N/A,N/A,2.5,N/A,NA,"Ship DI, 2.5L, reusable",
52601,eDNA_filtering,178,N/A,52601-030,N/A,N/A,2,N/A,NA,"Lab DI, 2L, single use (1.0un)",
52601,eDNA_filtering,178,N/A,52601-031,N/A,N/A,2.5,N/A,NA,"Ship DI, 2.5L, single use (1.0 un)",
52601,eDNA_filtering,178,N/A,52601-032,N/A,N/A,N/A,N/A,NA,"Aerial 5 min, single use (1.0un) cup, active",
52601,eDNA_filtering,178,x1_500,52601-033,sfc,sfc,2.5,34.443,-120.743,Daytime CTD,
52601,eDNA_filtering,178,x1_500,52601-034,sfc,sfc,2.5,34.443,-120.743,Daytime CTD. Filtered slowly,
52601,eDNA_filtering,178,x1_500,52601-035,1,500,2.5,34.443,-120.743,Daytime CTD,
52601,eDNA_filtering,178,x1_500,52601-036,2,500,2.5,34.443,-120.743,Daytime CTD,
52601,eDNA_filtering,178,x1_500,52601-037,3,300,2.5,34.443,-120.743,Daytime CTD,
52601,eDNA_filtering,178,x1_500,52601-038,4,300,2.5,34.443,-120.743,Daytime CTD,
52601,eDNA_filtering,178,x1_500,52601-039,5,200,2.5,34.443,-120.743,Daytime CTD,
52601,eDNA_filtering,178,x1_500,52601-040,6,200,2.5,34.443,-120.743,Daytime CTD,
52601,eDNA_filtering,178,x1_500,52601-041,7,150,2.5,34.443,-120.743,Daytime CTD,
52601,eDNA_filtering,178,x1_500,52601-042,8,150,2.5,34.443,-120.743,Daytime CTD,
52601,eDNA_filtering,178,x1_500,52601-043,9,50,2.5,34.443,-120.743,Daytime CTD,
52601,eDNA_filtering,178,x1_500,52601-044,10,50,2.5,34.443,-120.743,Daytime CTD,
52601,eDNA_filtering,179,x1_300,52601-045,sfc,sfc,2.5,34.438,-120.674,Daytime CTD,
52601,eDNA_filtering,179,x1_300,52601-046,sfc,sfc,2.5,34.438,-120.674,Daytime CTD,
52601,eDNA_filtering,179,x1_300,52601-047,1,326,2.5,34.438,-120.674,"Daytime CTD. Vent open on Niskin, chance of mixed sample. ",
52601,eDNA_filtering,179,x1_300,52601-048,4,200,2.5,34.438,-120.674,"Daytime CTD. Vent open on Niskin, chance of mixed sample. ",
52601,eDNA_filtering,179,x1_300,52601-049,5,150,2.5,34.438,-120.674,"Daytime CTD. Vent open on Niskin, chance of mixed sample. ",
52601,eDNA_filtering,179,x1_300,52601-050,6,150,2.5,34.438,-120.674,"Daytime CTD. Vent open on Niskin, chance of mixed sample. ",
52601,eDNA_filtering,179,x1_300,52601-051,7,50,2.5,34.438,-120.674,"Daytime CTD. Vent open on Niskin, chance of mixed sample. ",
52601,eDNA_filtering,179,x1_300,52601-052,9,sfc,2.5,34.438,-120.674,"Daytime CTD. Vent open on Niskin, chance of mixed sample. Surface niskin sample.",
52601,eDNA_filtering,179,x1_300,52601-053,10,sfc,2.5,34.438,-120.674,"Daytime CTD. Vent open on Niskin, chance of mixed sample. Surface niskin sample.",
52601,eDNA_filtering,179,x1_150,52601-054,sfc,sfc,2.5,34.445,-120.616,Daytime CTD,
52601,eDNA_filtering,179,x1_150,52601-055,sfc,sfc,2.5,34.445,-120.616,Daytime CTD,
52601,eDNA_filtering,179,x1_150,52601-056,2,150,2.5,34.445,-120.616,Daytime CTD,
52601,eDNA_filtering,179,x1_150,52601-057,4,45,2.5,34.445,-120.616,Daytime CTD,
52601,eDNA_filtering,179,x1_150,52601-058,5,sfc,2.5,34.445,-120.616,Daytime CTD. Surface niskin sample.,
52601,eDNA_filtering,179,x1_150,52601-059,6,sfc,2.5,34.445,-120.616,Daytime CTD. Surface niskin sample.,
52601,eDNA_filtering,179,x1_50,52601-060,sfc,sfc,2.5,34.447,-120.503,Daytime CTD,
52601,eDNA_filtering,179,x1_50,52601-061,sfc,sfc,2.5,34.447,-120.503,Daytime CTD,
52601,eDNA_filtering,179,x1_50,52601-062,1,50,2.5,34.447,-120.503,Daytime CTD,
52601,eDNA_filtering,179,x1_50,52601-063,2,50,2.5,34.447,-120.503,Daytime CTD,
52601,eDNA_filtering,179,x1_50,52601-064,3,sfc,2.5,34.447,-120.503,Daytime CTD,
52601,eDNA_filtering,179,x1_50,52601-065,4,sfc,2.5,34.447,-120.503,Daytime CTD,
52601,eDNA_filtering,179,x3_500,52601-066,sfc,sfc,2.5,34.779,-121.073,,
52601,eDNA_filtering,179,x3_500,52601-067,sfc,sfc,2.5,34.779,-121.073,,
52601,eDNA_filtering,179,x3_500,52601-068,2,492,2.5,34.779,-121.073,,
52601,eDNA_filtering,179,x3_500,52601-069,3,300,2.5,34.779,-121.073,,
52601,eDNA_filtering,179,x3_500,52601-070,4,300,2.5,34.779,-121.073,,
52601,eDNA_filtering,179,x3_500,52601-071,5,200,2.5,34.779,-121.073,,
52601,eDNA_filtering,179,x3_500,52601-072,6,200,2.5,34.779,-121.073,,
52601,eDNA_filtering,179,x3_500,52601-073,7,150,2.5,34.779,-121.073,,
52601,eDNA_filtering,179,x3_500,52601-074,8,150,2.5,34.779,-121.073,,
52601,eDNA_filtering,179,x3_500,52601-075,10,50,2.5,34.779,-121.073,,
52601,eDNA_filtering,179,x3_300,52601-076,sfc,sfc,2.5,34.779,-120.938,,
52601,eDNA_filtering,179,x3_300,52601-077,sfc,sfc,2.5,34.779,-120.938,,
52601,eDNA_filtering,179,x3_300,52601-078,1,284,2.5,34.779,-120.938,,
52601,eDNA_filtering,179,x3_300,52601-079,2,284,2.5,34.779,-120.938,,
52601,eDNA_filtering,179,x3_300,52601-080,3,200,2.5,34.779,-120.938,,
52601,eDNA_filtering,179,x3_300,52601-081,4,200,2.5,34.779,-120.938,,
52601,eDNA_filtering,179,x3_300,52601-082,5,150,2.5,34.779,-120.938,,
52601,eDNA_filtering,179,x3_300,52601-083,6,150,2.5,34.779,-120.938,,
52601,eDNA_filtering,179,x3_300,52601-084,7,50,2.5,34.779,-120.938,,
52601,eDNA_filtering,179,x3_300,52601-085,8,50,2.5,34.779,-120.938,,
52601,eDNA_filtering,179,x3_300,52601-086,9,sfc,2.5,34.779,-120.938,Surface niskin sample.,
52601,eDNA_filtering,179,x3_300,52601-087,10,sfc,2.5,34.779,-120.938,Surface niskin sample.,
52601,eDNA_filtering,179,x3_150,52601-088,sfc,sfc,2.5,34.779,-120.846,,
52601,eDNA_filtering,179,x3_150,52601-089,sfc,sfc,2.5,34.779,-120.846,,
52601,eDNA_filtering,179,x3_150,52601-090,1,138,2.5,34.779,-120.846,,
52601,eDNA_filtering,179,x3_150,52601-091,2,138,2.5,34.779,-120.846,,
52601,eDNA_filtering,179,x3_150,52601-092,3,50,2.5,34.779,-120.846,,
52601,eDNA_filtering,179,x3_150,52601-093,4,50,2.5,34.779,-120.846,,
52601,eDNA_filtering,179,x3_50,52601-094,sfc,sfc,2.5,34.779,-120.695,,
52601,eDNA_filtering,179,x3_50,52601-095,sfc,sfc,2.5,34.779,-120.695,,
52601,eDNA_filtering,179,x3_50,52601-096,1,42,2.5,34.779,-120.695,,
52601,eDNA_filtering,179,x3_50,52601-097,2,42,2.5,34.779,-120.695,,
52601,eDNA_filtering,179,x3_50,52601-098,3,sfc,2.5,34.779,-120.695,Surface niskin sample.,
52601,eDNA_filtering,179,x3_50,52601-099,4,sfc,2.5,34.779,-120.695,Surface niskin sample.,
52601,eDNA_filtering,179,N/A,52601-100,N/A,N/A,2.5,NA,NA,"Ship DI, 2.5L, reusable",
52601,eDNA_filtering,179,N/A,52601-101,N/A,N/A,2.5,NA,NA,"Ship DI, 2.5L, single use (1.0 un)",
52601,eDNA_filtering,180,x5_300,52601-102,sfc,sfc,2.5,NA,NA,,
52601,eDNA_filtering,180,x5_300,52601-103,sfc,sfc,2.5,NA,NA,,
52601,eDNA_filtering,180,x5_300,52601-104,1,290,2.5,NA,NA,,
52601,eDNA_filtering,180,x5_300,52601-105,2,290,2.5,NA,NA,,
52601,eDNA_filtering,180,x5_300,52601-106,3,200,2.5,NA,NA,,
52601,eDNA_filtering,180,x5_300,52601-107,4,200,2.5,NA,NA,,
52601,eDNA_filtering,180,x5_300,52601-108,5,150,2.5,NA,NA,,
52601,eDNA_filtering,180,x5_300,52601-109,6,150,2.5,NA,NA,,
52601,eDNA_filtering,180,x5_300,52601-110,7,50,2.5,NA,NA,,
52601,eDNA_filtering,180,x5_300,52601-111,8,50,2.5,NA,NA,,
52601,eDNA_filtering,180,x5_300,52601-112,9,sfc,2.5,NA,NA,Surface niskin sample.,
52601,eDNA_filtering,180,x5_300,52601-113,10,sfc,2.5,NA,NA,Surface niskin sample.,
52601,eDNA_filtering,180,x5_500,52601-114,sfc,sfc,2.5,35.112,-121.073,,
52601,eDNA_filtering,180,x5_500,52601-115,sfc,sfc,2.5,35.112,-121.073,,
52601,eDNA_filtering,180,x5_500,52601-116,1,492,2.5,35.112,-121.073,,
52601,eDNA_filtering,180,x5_500,52601-117,2,492,2.5,35.112,-121.073,,
52601,eDNA_filtering,180,x5_500,52601-118,3,300,2.5,35.112,-121.073,,
52601,eDNA_filtering,180,x5_500,52601-119,4,300,2.5,35.112,-121.073,,
52601,eDNA_filtering,180,x5_500,52601-120,5,200,2.5,35.112,-121.073,,
52601,eDNA_filtering,180,x5_500,52601-121,6,200,2.5,35.112,-121.073,,
52601,eDNA_filtering,180,x5_500,52601-122,7,150,2.5,35.112,-121.073,,
52601,eDNA_filtering,180,x5_500,52601-123,8,150,2.5,35.112,-121.073,,
52601,eDNA_filtering,180,x5_500,52601-124,9,50,2.5,35.112,-121.073,,
52601,eDNA_filtering,180,x5_500,52601-125,10,50,2.5,35.112,-121.073,,
52601,eDNA_filtering,180,x5_500,52601-126,11,sfc,2.5,35.112,-121.073,Surface niskin sample.,
52601,eDNA_filtering,180,x5_500,52601-127,12,sfc,2.5,35.112,-121.073,Surface niskin sample.,
52601,eDNA_filtering,180,x5_500.3,52601-128,sfc,sfc,2.5,35.112,-121.378,,
52601,eDNA_filtering,180,x5_500.3,52601-129,sfc,sfc,2.5,35.112,-121.378,,
52601,eDNA_filtering,180,x5_500.3,52601-130,1,500,2.5,35.112,-121.378,,
52601,eDNA_filtering,180,x5_500.3,52601-131,2,500,2.5,35.112,-121.378,,
52601,eDNA_filtering,180,x5_500.3,52601-132,3,300,2.5,35.112,-121.378,,
52601,eDNA_filtering,180,x5_500.3,52601-133,4,300,2.5,35.112,-121.378,,
52601,eDNA_filtering,180,x5_500.3,52601-134,5,200,2.5,35.112,-121.378,,
52601,eDNA_filtering,180,x5_500.3,52601-135,6,200,2.5,35.112,-121.378,,
52601,eDNA_filtering,180,x5_500.3,52601-136,7,150,2.5,35.112,-121.378,,
52601,eDNA_filtering,180,x5_500.3,52601-137,8,150,2.5,35.112,-121.378,,
52601,eDNA_filtering,180,x5_500.3,52601-138,9,50,2.5,35.112,-121.378,,
52601,eDNA_filtering,180,x5_500.3,52601-139,10,50,2.5,35.112,-121.378,,
52601,eDNA_filtering,180,x5_500.3,52601-140,11,sfc,2.5,35.112,-121.378,Surface niskin sample.,
52601,eDNA_filtering,180,x5_500.3,52601-141,12,sfc,2.5,35.112,-121.378,Surface niskin sample.,
52601,eDNA_filtering,180,x5_1500,52601-142,sfc,sfc,2.5,35.112,-121.727,,
52601,eDNA_filtering,180,x5_1500,52601-143,sfc,sfc,2.5,35.112,-121.727,,
52601,eDNA_filtering,180,x5_1500,52601-144,1,500,2.5,35.112,-121.727,,
52601,eDNA_filtering,180,x5_1500,52601-145,2,500,2.5,35.112,-121.727,,
52601,eDNA_filtering,180,x5_1500,52601-146,3,300,2.5,35.112,-121.727,,
52601,eDNA_filtering,180,x5_1500,52601-147,4,300,2.5,35.112,-121.727,,
52601,eDNA_filtering,180,x5_1500,52601-148,5,200,2.5,35.112,-121.727,,
52601,eDNA_filtering,180,x5_1500,52601-149,6,200,2.5,35.112,-121.727,,
52601,eDNA_filtering,180,x5_1500,52601-150,7,150,2.5,35.112,-121.727,,
52601,eDNA_filtering,180,x5_1500,52601-151,8,150,2.5,35.112,-121.727,,
52601,eDNA_filtering,180,x5_1500,52601-152,9,50,2.5,35.112,-121.727,,
52601,eDNA_filtering,180,x5_1500,52601-153,10,50,2.5,35.112,-121.727,,
52601,eDNA_filtering,181,N/A,52601-154,N/A,N/A,2.5,NA,NA,"Ship DI, 2.5L, reusable",
52601,eDNA_filtering,181,N/A,52601-155,N/A,N/A,2.5,NA,NA,"Ship DI, 2.5L, reusable",
52601,eDNA_filtering,181,N/A,52601-156,N/A,N/A,2.5,NA,NA,"Ship DI, 2.5L, single use (1.0 un)",
52601,eDNA_filtering,181,x7_500.2,52601-157,sfc,sfc,2.5,35.446,-121.518,,
52601,eDNA_filtering,181,x7_500.2,52601-158,sfc,sfc,2.5,35.446,-121.518,,
52601,eDNA_filtering,181,x7_500.2,52601-159,1,500,2.5,35.446,-121.518,,
52601,eDNA_filtering,181,x7_500.2,52601-160,2,500,2.5,35.446,-121.518,,
52601,eDNA_filtering,181,x7_500.2,52601-161,3,300,2.5,35.446,-121.518,,
52601,eDNA_filtering,181,x7_500.2,52601-162,5,200,2.5,35.446,-121.518,,
52601,eDNA_filtering,181,x7_500.2,52601-163,6,200,2.5,35.446,-121.518,,
52601,eDNA_filtering,181,x7_500.2,52601-164,7,150,2.5,35.446,-121.518,,
52601,eDNA_filtering,181,x7_500.2,52601-165,8,150,2.5,35.446,-121.518,,
52601,eDNA_filtering,181,x7_500.2,52601-166,9,50,2.5,35.446,-121.518,,
52601,eDNA_filtering,181,x7_500.2,52601-167,10,50,2.5,35.446,-121.518,,
52601,eDNA_filtering,181,x7_500.2,52601-168,11,sfc,2.5,35.446,-121.518,Surface niskin sample.,
52601,eDNA_filtering,181,x7_500.2,52601-169,12,sfc,2.5,35.446,-121.518,Surface niskin sample.,
52601,eDNA_filtering,181,x7_500,52601-170,sfc,sfc,2.5,35.446,-121.314,,
52601,eDNA_filtering,181,x7_500,52601-171,sfc,sfc,2.5,35.446,-121.314,,
52601,eDNA_filtering,181,x7_500,52601-172,1,497,2.5,35.446,-121.314,,
52601,eDNA_filtering,181,x7_500,52601-173,2,497,2.5,35.446,-121.314,,
52601,eDNA_filtering,181,x7_500,52601-174,3,300,2.5,35.446,-121.314,,
52601,eDNA_filtering,181,x7_500,52601-175,4,300,2.5,35.446,-121.314,,
52601,eDNA_filtering,181,x7_500,52601-176,5,200,2.5,35.446,-121.314,,
52601,eDNA_filtering,181,x7_500,52601-177,6,200,2.5,35.446,-121.314,,
52601,eDNA_filtering,181,x7_500,52601-178,7,150,2.5,35.446,-121.314,,
52601,eDNA_filtering,181,x7_500,52601-179,8,150,2.5,35.446,-121.314,,
52601,eDNA_filtering,181,x7_500,52601-180,9,50,2.5,35.446,-121.314,,
52601,eDNA_filtering,181,x7_500,52601-181,10,50,2.5,35.446,-121.314,,
52601,eDNA_filtering,181,x7_500,52601-182,11,sfc,2.5,35.446,-121.314,Surface niskin sample.,
52601,eDNA_filtering,181,x7_500,52601-183,12,sfc,2.5,35.446,-121.314,Surface niskin sample.,
52601,eDNA_filtering,181,x7_300,52601-184,sfc,sfc,2.5,35.446,-121.161,,
52601,eDNA_filtering,181,x7_300,52601-185,sfc,sfc,2.5,35.446,-121.161,,
52601,eDNA_filtering,181,x7_300,52601-186,1,282,2.5,35.446,-121.161,,
52601,eDNA_filtering,181,x7_300,52601-187,2,282,2.5,35.446,-121.161,,
52601,eDNA_filtering,181,x7_300,52601-188,5,150,2.5,35.446,-121.161,,
52601,eDNA_filtering,181,x7_300,52601-189,6,150,2.5,35.446,-121.161,,
52601,eDNA_filtering,181,x7_300,52601-190,7,50,2.5,35.446,-121.161,,
52601,eDNA_filtering,181,x7_300,52601-191,8,50,2.5,35.446,-121.161,,
52601,eDNA_filtering,181,x7_300,52601-192,9,sfc,2.5,35.446,-121.161,Surface niskin sample.,
52601,eDNA_filtering,181,x7_300,52601-193,10,sfc,2.5,35.446,-121.161,Surface niskin sample.,
52601,eDNA_filtering,181,N/A,52601-194,N/A,N/A,2,NA,NA,"Lab DI, 2 L, reusable",
52601,eDNA_filtering,181,N/A,52601-195,N/A,N/A,2.5,NA,NA,"Ship DI, 2.5L, reusable",
52601,eDNA_filtering,181,N/A,52601-196,N/A,N/A,2,NA,NA,"Lab DI, 2L, single use (1.0un)",
52601,eDNA_filtering,181,N/A,52601-197,N/A,N/A,2.5,NA,NA,"Ship DI, 2.5L, single use (1.0 un)",
52601,eDNA_filtering,181,x7_150,52601-198,sfc,sfc,2.5,35.446,-121.082,,
52601,eDNA_filtering,181,x7_150,52601-199,sfc,sfc,2.5,35.446,-121.082,,
52601,eDNA_filtering,181,x7_150,52601-200,1,125,2.5,35.446,-121.082,,
52601,eDNA_filtering,181,x7_150,52601-201,2,125,2.5,35.446,-121.082,,
52601,eDNA_filtering,181,x7_150,52601-202,3,50,2.5,35.446,-121.082,,
52601,eDNA_filtering,181,x7_150,52601-203,4,50,2.5,35.446,-121.082,,
52601,eDNA_filtering,181,x7_150,52601-204,5,sfc,2.5,35.446,-121.082,,
52601,eDNA_filtering,181,x7_150,52601-205,6,sfc,2.5,35.446,-121.082,,
52601,eDNA_filtering,181,x7_50,52601-206,sfc,sfc,2.5,35.446,-121.017,,
52601,eDNA_filtering,181,x7_50,52601-207,sfc,sfc,2.5,35.446,-121.017,,
52601,eDNA_filtering,181,x7_50,52601-208,1,35,2.5,35.446,-121.017,,
52601,eDNA_filtering,181,x7_50,52601-209,2,35,2.5,35.446,-121.017,,
52601,eDNA_filtering,181,x7_50,52601-210,4,sfc,2.5,35.446,-121.017,Surface niskin sample.,
52601,eDNA_filtering,181,N/A,52601-211,N/A,N/A,N/A,NA,NA,"Aerial 5 min, single use (1.0un) cup, active",
52601,eDNA_filtering,181,N/A,52601-212,N/A,N/A,N/A,NA,NA,"Aerial 5 min, reusable, active",
52601,eDNA_filtering,181,N/A,52601-213,N/A,N/A,N/A,NA,NA,"Aerial passive, single use (1.0un) cup, ~27.5 hours",
52601,eDNA_filtering,188,x9_1500,52601-214,sfc,sfc,2.5,35.7745,-122.2153333,,
52601,eDNA_filtering,188,x9_1500,52601-215,sfc,sfc,2.5,35.7745,-122.2153333,,
52601,eDNA_filtering,188,x9_1500,52601-216,1,500,2.5,35.7745,-122.2153333,,
52601,eDNA_filtering,188,x9_1500,52601-217,2,500,2.5,35.7745,-122.2153333,,
52601,eDNA_filtering,188,x9_1500,52601-218,3,300,2.5,35.7745,-122.2153333,,
52601,eDNA_filtering,188,x9_1500,52601-219,5,200,2.5,35.7745,-122.2153333,,
52601,eDNA_filtering,188,x9_1500,52601-220,6,200,2.5,35.7745,-122.2153333,,
52601,eDNA_filtering,188,x9_1500,52601-221,8,150,2.5,35.7745,-122.2153333,,
52601,eDNA_filtering,188,x9_1500,52601-222,9,50,2.5,35.7745,-122.2153333,,
52601,eDNA_filtering,188,N/A,52601-223,N/A,N/A,2.5,NA,NA,"Ship DI, 2.5L, single use (1.0 un)",
52601,eDNA_filtering,188,N/A,52601-224,N/A,N/A,2.5,NA,NA,"Ship DI, 2.5L, reusable",
52601,eDNA_filtering,188,N/A,52601-225,N/A,N/A,2,NA,NA,"Lab DI, 2L, single use (1.0un)",
52601,eDNA_filtering,188,N/A,52601-226,N/A,N/A,2,NA,NA,"Lab DI, 2 L, reusable",
52601,eDNA_filtering,188,x9_500,52601-227,sfc,sfc,2.5,35.78033333,-121.5306667,,
52601,eDNA_filtering,188,x9_500,52601-228,sfc,sfc,2.5,35.78033333,-121.5306667,,
52601,eDNA_filtering,188,x9_500,52601-229,1,500,2.5,35.78033333,-121.5306667,ST,
52601,eDNA_filtering,188,x9_500,52601-230,2,500,2.5,35.78033333,-121.5306667,ST,
52601,eDNA_filtering,188,x9_500,52601-231,3,300,2.5,35.78033333,-121.5306667,ST,
52601,eDNA_filtering,188,x9_500,52601-232,4,300,2.5,35.78033333,-121.5306667,,
52601,eDNA_filtering,188,x9_500,52601-233,5,200,2.5,35.78033333,-121.5306667,,
52601,eDNA_filtering,188,x9_500,52601-234,6,200,2.5,35.78033333,-121.5306667,,
52601,eDNA_filtering,188,x9_500,52601-235,9,50,2.5,35.78033333,-121.5306667,,
52601,eDNA_filtering,188,x9_300,52601-236,sfc,sfc,2.5,35.7795,-121.4918333,,
52601,eDNA_filtering,188,x9_300,52601-237,sfc,sfc,2.5,35.7795,-121.4918333,,
52601,eDNA_filtering,188,x9_300,52601-238,1,306,2.5,35.7795,-121.4918333,ST,
52601,eDNA_filtering,188,x9_300,52601-239,2,306,2.5,35.7795,-121.4918333,ST,
52601,eDNA_filtering,188,x9_300,52601-240,4,200,2.5,35.7795,-121.4918333,ST,
52601,eDNA_filtering,188,x9_300,52601-241,5,200,2.5,35.7795,-121.4918333,ST,
52601,eDNA_filtering,188,x9_300,52601-242,8,150,2.5,35.7795,-121.4918333,,
52601,eDNA_filtering,188,x9_300,52601-243,9,150,2.5,35.7795,-121.4918333,,
52601,eDNA_filtering,188,x9_300,52601-244,10,50,2.5,35.7795,-121.4918333,,
52601,eDNA_filtering,188,x9_300,52601-245,11,50,2.5,35.7795,-121.4918333,,
52601,eDNA_filtering,188,x9_150,52601-246,sfc,sfc,2.5,35.77933333,-121.4686667,,
52601,eDNA_filtering,188,x9_150,52601-247,sfc,sfc,2.5,35.77933333,-121.4686667,,
52601,eDNA_filtering,188,x9_150,52601-248,1,180,2.5,35.77933333,-121.4686667,ST,
52601,eDNA_filtering,188,x9_150,52601-249,2,180,2.5,35.77933333,-121.4686667,,
52601,eDNA_filtering,188,x9_150,52601-250,3,50,2.5,35.77933333,-121.4686667,,
52601,eDNA_filtering,188,x9_150,52601-251,4,50,2.5,35.77933333,-121.4686667,,
52601,eDNA_filtering,188,x9_50,52601-252,sfc,sfc,2.5,35.77883333,-121.37,,
52601,eDNA_filtering,188,x9_50,52601-253,sfc,sfc,2.5,35.77883333,-121.37,,
52601,eDNA_filtering,188,x9_50,52601-254,1,42,2.5,35.77883333,-121.37,,
52601,eDNA_filtering,188,x9_50,52601-255,2,42,2.5,35.77883333,-121.37,,
52601,eDNA_filtering,189,x11_150,52601-256,sfc,sfc,2.5,36.113,-121.66,Daytime CTD,
52601,eDNA_filtering,189,x11_150,52601-257,sfc,sfc,2.5,36.113,-121.66,Daytime CTD,
52601,eDNA_filtering,189,x11_150,52601-258,1,241,2.5,36.113,-121.66,Daytime CTD,
52601,eDNA_filtering,189,x11_150,52601-259,2,241,2.5,36.113,-121.66,Daytime CTD,
52601,eDNA_filtering,189,x11_150,52601-260,3,200,2.5,36.113,-121.66,Daytime CTD,
52601,eDNA_filtering,189,x11_150,52601-261,4,200,2.5,36.113,-121.66,"Daytime CTD. Drop, open vent.",
52601,eDNA_filtering,189,x11_150,52601-262,5,150,2.5,36.113,-121.66,Daytime CTD,
52601,eDNA_filtering,189,x11_150,52601-263,6,150,2.5,36.113,-121.66,Daytime CTD,
52601,eDNA_filtering,189,x11_150,52601-264,7,50,2.5,36.113,-121.66,Daytime CTD. Sample taken by Teacher at Sea.,
52601,eDNA_filtering,189,x11_150,52601-265,8,50,2.5,36.113,-121.66,"Daytime CTD. Sample taken by Teacher at Sea. Niskin only half full, likey missfired, drop.",
52601,eDNA_filtering,189,x11_300,52601-266,sfc,sfc,2.5,36.1125,-121.6643333,Daytime CTD,
52601,eDNA_filtering,189,x11_300,52601-267,sfc,sfc,2.5,36.1125,-121.6643333,Daytime CTD,
52601,eDNA_filtering,189,x11_300,52601-268,1,255,2.5,36.1125,-121.6643333,Daytime CTD,
52601,eDNA_filtering,189,x11_300,52601-269,2,255,2.5,36.1125,-121.6643333,Daytime CTD,
52601,eDNA_filtering,189,x11_300,52601-270,3,200,2.5,36.1125,-121.6643333,Daytime CTD,
52601,eDNA_filtering,189,x11_300,52601-271,5,150,2.5,36.1125,-121.6643333,Daytime CTD,
52601,eDNA_filtering,189,x11_300,52601-272,6,150,2.5,36.1125,-121.6643333,Daytime CTD,
52601,eDNA_filtering,189,x11_300,52601-273,7,50,2.5,36.1125,-121.6643333,Daytime CTD,
52601,eDNA_filtering,189,x11_300,52601-274,9,50,2.5,36.1125,-121.6643333,Daytime CTD,
52601,eDNA_filtering,189,x11_500,52601-275,sfc,sfc,2.5,36.11,-121.6956667,Daytime CTD.Took a long time to filter,
52601,eDNA_filtering,189,x11_500,52601-276,sfc,sfc,2.5,36.11,-121.6956667,Daytime CTD.Took a long time to filter,
52601,eDNA_filtering,189,x11_500,52601-277,1,500,2.5,36.11,-121.6956667,Daytime CTD,
52601,eDNA_filtering,189,x11_500,52601-278,2,500,2.5,36.11,-121.6956667,Daytime CTD,
