Miseq_run,Sample_name,Hash,nReads
Run8,457-2,ed64a53751666f6ec62879ba58910dfffaf04976,326
Run8,458-1,185ae4c57b429d479f1d4174eba11b3bb23abf35,943
Run8,458-1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,84
Run8,458-1,7f2416f1e4e578245769da86bf6977e9929683d7,23
Run8,458-1,a6dcaba0f66174fc4be9186db8525cee19266a22,3502
Run8,458-1,d1a4732ea34b7e9a11f72f3d03459bba81f38de8,83
Run8,458-1,d5edc4578897998be148c2462e5078aab5faec06,306
Run8,458-1,e71684194a2a061ff7daa95baf0472a01cda855b,2993
Run8,458-2,016017422aad96fb0e46701638f7197a9f953344,80
Run8,458-2,42737cd65bab38b57ea8949256ab1dbc59f5d054,7783
Run8,458-2,4de67a0ef1e048ee41ea521f63d0ffb3e32fe6e2,7
Run8,458-2,5dd046e872a3d4a2d69e5d74a88f680516715f9f,13444
Run8,458-2,760fc3cb05911cd49affeee1052ade0166c54bc9,686
Run8,458-2,7d3b2fd17279d4feb95be4890d9953a3f167d752,1522
Run8,458-2,888b5269b255e3f00cd39354100c5b5bece8e7d9,2434
Run8,458-2,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,2120
Run8,458-2,9fed5169e2019ef1f30e82b46e9dce87f2ba3e38,52
Run8,458-2,a0339fcd7e4eb4ddac6ab441ea9d61241b54b8a6,223
Run8,458-2,b9b9a5f3158a13db93915b0f9ebe03d2ab20a432,127
Run8,458-2,ba60bbec81ad95ac7a473d0def1eb3ba56106ad7,219
Run8,458-2,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,14292
Run8,458-2,c858030af9d3469e47d9b90f5fbe435774867677,3
Run8,458-2,d16946209d740efffdc258091dfdb82a577921e8,97
Run8,458-2,dcd5c0624182972839c97ca4bb77e8fac0372896,1483
Run8,458-2,e71684194a2a061ff7daa95baf0472a01cda855b,507
Run8,462-1,3e18975b4559b12c8797cc70a39df659b5c9363f,250
Run8,462-1,563339abe15fc0f2e5dc09a746fe3f5284d88b92,200
Run8,462-1,64316915c3a82d4ce0de693d51fad93bc113dbe2,7
Run8,462-1,74066494c72c1695219c035c049f10e696375826,1959
Run8,462-1,a23bd7e9d3952e8281f5755a3ea973ebcfd63b1a,100
Run8,462-1,c6d763b3ed771d38578b27c2934cc6cc08dc8de7,130
Run8,462-1,dcd64feee9f077095a1ec234a2c612431282481b,10442
Run8,462-1,f666e4589943eed4c6f45745b0526e65ea13f53b,126
Run8,462-2,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,176260
Run8,462-2,18a5daadd58cf85a72067e197b245d0e84b2dcea,939
Run8,462-2,18ec2bbb2afd906c078b97d68ba34b138d5b2972,1583
Run8,462-2,1f4fa5ef4877506ded94404d61480a385e624c75,201
Run8,462-2,2278b6a85ffaafbe79dd6f62f81e5e7c1cd12399,234
Run8,462-2,2994ca4894fc441abb5ec285a0355e6fc5c19a90,327
Run8,462-2,2e94b0fe3aa5cdc3b438f543315f64b8c3d7d4e6,139
Run8,462-2,453fd53a46be826409d9873583fa561012a31d6c,227
Run8,462-2,4bfae6dd61202ae2013db15a9bbe550048ff1410,335
Run8,462-2,6b81b6b429cc4799491212a268ea19b2d2c84aaa,276
Run8,462-2,6e0d6aa643fc54e3fbe55d9787f7cb05903915a0,370
Run8,462-2,6e921d0c5ee3e59bbd0b12c81edadc5df508f704,499
Run8,462-2,96593b8b177740efc33fdf604681a0fc1afbcb3c,1152
Run8,462-2,99d5ea6fddafbef5b2fb293e2f01d35f4f76dc01,1197
Run8,462-2,a3c488034ed6ab0f3f40a26eca87389c41d1951c,193
Run8,462-2,a587731d29634bd6131d965d32d820047f19074a,255
Run8,462-2,c496a488de7367789a59bc5afc75cb34a53bde0e,956
Run8,462-2,c8db8cce1b3a26cb329cd47c2878ea6a388c70d0,274
Run8,462-2,dc222fae4961b35be38fe92d170962b47e9b4562,1168
Run8,462-2,e60cb1ee71fe6ad540e2e7d1f703bd84b10798d8,292
Run8,462-2,fe5f44d86e666f13f98d82516eb9520a0024bdc0,106
Run8,478-1,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,29
Run8,478-1,0f80c1ac82450a8c57fe578252e042f1d1f29fa8,8254
Run8,478-1,10da10fd722e8e2bc08a73c6820dcc746ee89650,450
Run8,478-1,1956cd2a0576688138e1771f8b5decaa78955ff2,298
Run8,478-1,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,2898
Run8,478-1,2cfbfd167a31c24d5f8bfffc3e9d81a95143141e,48620
Run8,478-1,32a7da39109698d8b80bce40af78a0ee4441511e,3530
Run8,478-1,3370321fd95a3f0bfe5fd7a06e4b7428dcfbc937,1338
Run8,478-1,394941fe61578579e0311cf90225a8cdce9c63c9,8
Run8,478-1,3a7d703cb6982f16ee2b86a1ff571b59d08f1729,93
Run8,478-1,3d401124817334218f7c751248bd3da75e4dd253,118
Run8,478-1,42737cd65bab38b57ea8949256ab1dbc59f5d054,85302
Run8,478-1,6bb4cea5f3bb351de614aae9ba4ec2fe00595675,743
Run8,478-1,8998a5b447c43f0b8697bccda86c78d2ece3ac42,652
Run8,478-1,8ec4ab584da4091a4471d1c787a420f2c5acbbe7,1611
Run8,478-1,9b5b009f30f26cdb44f174c8334cd9b4dc614df2,332
Run8,478-1,a9d7b981e23b6328bbb3b5877b02f057f858d924,345
Run8,478-1,aa609ce348520754d5d9e1e0ddddd2c73ba5b355,97
Run8,478-1,bf5ea0b88c392a3e5b56de1515a862ae7a65e750,375
Run8,478-1,c6a2b27df0448e600fd1813aa27c3dbfa9bad8dd,189
Run8,478-1,ccd5db55d507eaefe5767c8b668af1a788f10def,70
Run8,478-1,dffe9f4aca637850465b0a374333d9ca32ec8450,591
Run8,478-1,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,40
Run8,478-1,e51b5c2f09bbd01a0fadd0830ec507aa3ed4b262,1154
Run8,478-1,f285715596bb3d4e6a5453a008d86a5f990c4bd1,215
Run8,478-1,f72b0b26f77cba5b06a5a1543301287f5a51b818,5329
Run8,478-2,05423c173033261cb34da727eba2db63b52a9bee,54
Run8,478-2,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,936
Run8,478-2,42737cd65bab38b57ea8949256ab1dbc59f5d054,32728
Run8,478-2,a3e39cc818473d10b83612dab5f4f5bbacc32033,478
Run8,478-2,bd2c9008e805e7c7e00b75a42efee305a23039c1,12
Run8,479-1,011b9ef99dbf09245a098722ff48fbd957de689f,2
Run8,479-1,0a950037cf0546631a5fae7cdf0fcd658c00304a,3
Run8,479-1,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,859
Run8,479-1,27957660a97efa9a9104bb5329b3b2fd120cf083,2598
Run8,479-1,42737cd65bab38b57ea8949256ab1dbc59f5d054,27623
Run8,479-1,48b78a13fb721ad818cd01bc537475c12886758d,117
Run8,479-1,5b6878fe2bb7fba90078dab6dcbac148afe97d18,499
Run8,479-1,688a60e24f518885b03e69837cc8af92347b22bf,154
Run8,479-1,6baf1a1140d2e3272b59ee16ed2a56b098365c50,312
Run8,479-1,93673a0e39d4efb5fc7e015147615e6644b3c8e0,588
Run8,479-1,9c4fd2d66cb7831e3e4e22b15120e2fe6b42d2ba,545
Run8,479-2,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,12
Run8,479-2,0c295c5af1e7d3b375c502b3a4a73d287460d4c9,303
Run8,479-2,12726bea38bc106960c7536be1ab2840645b09af,193
Run8,479-2,16822fa046d29d2c86229de9b94194315336ae04,400
Run8,479-2,1e2e551a5e0c9fd2a9f519b324a887b1d48d7b5f,380
Run8,479-2,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,4645
Run8,479-2,2c9c7bc4a9d1072490d23c77234291384c37113e,478
Run8,479-2,337d0044d68474f625a1d31958afe397c0c6e39f,918
Run8,479-2,3b96c5c4c455a27c8431bc90afb1b8d4e5b01cb6,91
Run8,479-2,42737cd65bab38b57ea8949256ab1dbc59f5d054,154348
Run8,479-2,49920637a28ac941624215b4a09da08348ce32f6,2634
Run8,479-2,5a94efd8431db9c5499264bfb2fc1950f39703ba,297
Run8,479-2,6bb4cea5f3bb351de614aae9ba4ec2fe00595675,318
Run8,479-2,7072dcfe6313faf188e76f00ab954b0a05fd1ee6,217
Run8,479-2,783771cf2189ac7ab406fe82dedb053b45851a16,381
Run8,479-2,7a818557f70f3792df08632efaf745cdb8c29c23,665
Run8,479-2,82c81c7dd030b3e8326d7dde322b45c66816a168,839
Run8,479-2,865233f7007b74cc5556d231be22b93a00b23004,63
Run8,479-2,96db6db4bc5159f9fac589fd569a5aef84d9dad3,442
Run8,479-2,a746b681ba3bb4de13bebe4e1ee103a341cee832,402
Run8,479-2,af4aa508fea959f02994959ab3271166ea6e2ddf,667
Run8,479-2,b639b0da6c77c0fa5a9657dc7e6dfa4d76f193e8,1179
Run8,479-2,bef01651484806ea085a8fd1ed2c2ef0f0ad70a9,373
Run8,479-2,c8399ba990731242f8cf5961441c0a881899d177,14
Run8,479-2,d03db00e8ec6f690f2eb4173159672eff7919a84,418
Run8,479-2,db88129f2b7ae2201ca3d12deb67624b401b62ab,430
Run8,479-2,e51b5c2f09bbd01a0fadd0830ec507aa3ed4b262,802
Run8,479-2,eff02792b34c54b38a5f718d47e7845b4b79cfc7,211
Run8,489-3,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,69316
Run8,489-3,18ec2bbb2afd906c078b97d68ba34b138d5b2972,973
Run8,489-3,327334d08a8db7733a537c33c7bd1e4b9896c736,17337
Run8,489-3,42737cd65bab38b57ea8949256ab1dbc59f5d054,7
Run8,489-3,442d5918f7ce0b07cae545564872b7b311f421b7,471
Run8,489-3,64316915c3a82d4ce0de693d51fad93bc113dbe2,15
Run8,489-3,7d13c6e875ff1f75ef5455e557d9f5f9925f7d30,46
Run8,489-3,842ec5e4005f490208b1a3513e2f3e16c75c6388,411
Run8,489-3,a23bd7e9d3952e8281f5755a3ea973ebcfd63b1a,211
Run8,489-3,ad4a85160abfdbab5115008660485b8d2a7ae3e7,525
Run8,489-3,c2aaa6bd9d4b264bc1e5c07f392ff63aac3a09dc,286
Run8,489-3,c4e52f920c65166b29f39a1054b84a62928665aa,178
Run8,489-3,d51e2889a92621a58199d8e7ef79924c7e41fcaf,249
Run8,489-3,f1565bdad12daa27c10f267d489a6c70f172c10b,34
Run8,502-1,16fa89750f63ec8fefac91d81a631af41f9f5271,686
Run8,502-1,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,1387
Run8,502-1,40ae87e2377daf8bee3e0d556d88181c93bed02e,455
Run8,502-1,42737cd65bab38b57ea8949256ab1dbc59f5d054,49720
Run8,502-1,5fb6d87c9098ff3ede8c795f8958f4987c86c1c0,321
Run8,502-1,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,32
Run8,502-1,658aa3542bdbaeb7476f07ab9906abdb706662f9,334
Run8,502-1,6b10cbef1bb00f498c876f2e828307d2a70a5396,38
Run8,502-1,823a7d5106dc90c7ec06a9c7a5bf383db097955a,64
Run8,502-1,82b5acced36dfe347cc924179bcdecace1832385,1866
Run8,502-1,8f9d2f04549dd67c605bd31cb4ed3f04ec024476,3
Run8,502-1,927bcdfd8adada7daa1e8455aac5db92479ac68b,326
Run8,502-1,9427175cd4f5cec38190a5a275c52e2b749bb202,125
Run8,502-1,9d10663620588cf0738c99507d5ce29a6dd22ac2,69
Run8,502-1,a34f87e555be281b62a42b024eed280b9ae2013f,532
Run8,502-1,b00f68e6dcaae642fa95d94bbd89b6b6e63d6eae,3252
Run8,502-1,b4a68db1a2f4c394d9d7434523e7abc21287d132,4
Run8,502-1,bef01651484806ea085a8fd1ed2c2ef0f0ad70a9,167
Run8,502-1,c6436b42979a4fa8a9b2bc9b2588c514ae95b4df,398
Run8,502-1,c85b77941d17516e48f62f607c1fbd53b503b26c,228
Run8,502-1,ccdefddc490f18ceb371d107c334fcfb98d3d997,200
Run8,502-1,d61160a868f5ef845c98577222790a5bf84ec692,408
Run8,502-1,dffe9f4aca637850465b0a374333d9ca32ec8450,664
Run8,503-1,00985d574c2cca2db1c6b930ad696193cfd55cf0,210
Run8,503-1,1a51b925272fcc219f0d2c5e348b5b5ad60846bf,8055
Run8,503-1,42737cd65bab38b57ea8949256ab1dbc59f5d054,18
Run8,503-1,550436bd0cc9bc6b991e798e6c327f940028a646,48181
Run8,503-1,6a207175439bf3ac367852ca07122ed66315048c,443
Run8,503-1,83976992e8f2b13af27ff4ec23e5ba7828489f0c,1452
Run8,503-1,975069fd856fec2d93627f2503a3acf611a007bf,855
Run8,503-1,a7cd38842a453d54533929a84be158a833da89a9,770
Run8,503-1,ac6d006a8f0ce76ddb8eaf7f1eddf3625792babc,463
Run8,503-1,b5ad687e2d792bb5da859a96d526cffaf153e3e1,26
Run8,503-1,d502b0868c2d6bf28ca1ce6d062d6835219e05de,198
Run8,503-1,e43f8f3eace5ad778a512d4a6604b2db84a879dd,500
Run8,59-2,12c565a72197a75c60603c3b8a0eadefe47fcd2b,584
Run8,59-2,28860ad64e931119c4f8c3be4f31ff601d1d7de5,79
Run8,59-2,31c814de21af79429788b77f771c48f2f5cbeb67,4734
Run8,59-2,394941fe61578579e0311cf90225a8cdce9c63c9,508
Run8,59-2,3a6a037eecbd27a2f5ef4f35a267e4c7d5929118,160
Run8,59-2,438d0e3934885d6d72a35f42df117b4ee205deeb,875
Run8,59-2,565f57dc9e65b28af3b3b0270f3c671dfa82bd55,39
Run8,59-2,5dd046e872a3d4a2d69e5d74a88f680516715f9f,5048
Run8,59-2,7818bdd7939aa411e9b402022f9eab34020aa16b,1352
Run8,59-2,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,900
Run8,59-2,7de221449042e1da583f638bbc7dd6e0a353c851,2950
Run8,59-2,82cb13260770f6d79397a2bebe477589c1fd6618,170
Run8,59-2,8952376f983e91f2eae968fc1edd88b958b260e8,7
Run8,59-2,bdcc2a981c254b198c87fe9a0eac74d87d4c2c3f,178
Run8,59-2,ceeef90eb147b9672c36201812711d41250edff7,406
Run8,59-2,d263e0c102e388e9126fd3ea4d7c8898bf63db85,26788
Run8,59-2,e71684194a2a061ff7daa95baf0472a01cda855b,374
Run8,59-2,f4f344c07887b0f2fabca4005f95542b2d00b29a,27
Run8,59-2,ff18c8463c0ca4b7f23e85869e4eec4f2f945b1d,710
Run8,62-2,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,2943
Run8,62-2,c2c5504fad8054bb4b57e18ae24c1e5267345799,1836
Run8,62-2,c661189ecd378b8e0eee802c12d52ee6e3965f7c,821
Run8,62-2,eb936c1e155253a091c1d0735f27cc31275cec11,95
Run8,63-2,098304b6eb4dc95317371cb515c578f9d550300e,290
Run8,63-2,1397c103179ab1cf9b7f82c5fbe8fae370b2b1d4,360
Run8,63-2,149cc6e61bff7ca695c91cb220f2a1bbe0ec5ef6,507
Run8,63-2,42737cd65bab38b57ea8949256ab1dbc59f5d054,52
Run8,63-2,4f385cc634e3b24fdba75a6a8f053747c8e7476c,352
Run8,63-2,59336cf3135338b15c53d57a8250939a0628b14b,328
Run8,63-2,5dd046e872a3d4a2d69e5d74a88f680516715f9f,444
Run8,63-2,608595e958684cc170255994123c6ac04f1d3f4d,292
Run8,63-2,74066494c72c1695219c035c049f10e696375826,117
Run8,63-2,7d3b2fd17279d4feb95be4890d9953a3f167d752,9323
Run8,63-2,7de221449042e1da583f638bbc7dd6e0a353c851,398
Run8,63-2,7edc82ae907368e2ba93f8d04552ca58def53f5b,120
Run8,63-2,89048933077d56012cfb58f33f9c86677253b5e0,326
Run8,63-2,a5e46beec71f15834fa461dd43c3755db6e4e6a6,1025
Run8,63-2,ae982e3bbcb908f23e258e1c596a9d9c07e5f18a,99
Run8,63-2,b3068c960d780d002454030f5434a59bbc776c51,808
Run8,63-2,bb30f3d546fcdf9a64bab9048f058df9ceffbede,366
Run8,63-2,bd2c9008e805e7c7e00b75a42efee305a23039c1,1788
Run8,63-2,c5e81b10d2d09cf58e8b50a38bea3eb0f0643e29,2049
Run8,63-2,cc2ceade627f577afafb1b40deafa3394023a022,593
Run8,63-2,ceeef90eb147b9672c36201812711d41250edff7,879
Run8,63-2,ecbb8594c239619b0bf3606ffd9a40a421b8527c,120
Run8,63-2,f288479cd3af11d3dc1a332a90274c5387bd62eb,68
Run8,64-1,0fa3362e6c2a76e45651589dfaeee1623344cf17,176
Run8,64-1,1f968203ce3b7741c73a943f0bfd096d21e00fa1,549
Run8,64-1,234e159554dfa1b5068a7313629931ec058004a0,195
Run8,64-1,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,3104
Run8,64-1,2d8aa3367ab4ef9227bf119957c5f87b7a9835bb,564
Run8,64-1,2e3ff695606d81cf32880bc8d505428e0f9ffca5,796
Run8,64-1,42737cd65bab38b57ea8949256ab1dbc59f5d054,128797
Run8,64-1,49920637a28ac941624215b4a09da08348ce32f6,738
Run8,64-1,54d8c1a0a9ad984765976a0871a47b3c20b60ee9,438
Run8,64-1,56e13b6e47199c6eed393b79b9a36f0369287298,1170
Run8,64-1,63c9c2740582c480fe995c3fbe6b76444b75b8da,14708
Run8,64-1,68c5c29fa99e5604dc20b9974857bc958a97de49,2062
Run8,64-1,68e663298a19ff4188fb79825da85118fc01a63a,448
Run8,64-1,7edc82ae907368e2ba93f8d04552ca58def53f5b,40
Run8,64-1,7eed5aaa911e50ea7d161d3e66a27ab46856c557,709
Run8,64-1,84fccc39bb045adeacc00dd8927b06e46eec53dd,743
Run8,64-1,8a6a47aacbaf300e5d2c7e494e796c72bc977905,74
Run8,64-1,9ecaf096b525bbbd84c6ef45da24a28facc52d19,85
Run8,64-1,b8c084f6e8d88a5b1506a42944da16de2735eb75,74
Run8,64-1,c7af124c15d54253f18c78958b7b1917afd3cc45,1017
Run8,64-1,e39c50962820ef00aa60027abcdeb6346626678d,207
Run8,64-2,06712f172d4607ca10242a2975fb09569f06aaa2,698
Run8,64-2,0e9ec584677641b0ef85b9741494a6e388b038e0,884
Run8,64-2,15bae4b082c92ee9d9a013d9409cc691582b3b20,166
Run8,64-2,1b6dc69f1b7155deb615779b249ba6f252d5657c,398
Run8,64-2,23e815b2a87f27b5866c337d5d5a9e0e9b65953b,1455
Run8,64-2,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,3425
Run8,64-2,2c9c7bc4a9d1072490d23c77234291384c37113e,515
Run8,64-2,42737cd65bab38b57ea8949256ab1dbc59f5d054,140298
Run8,64-2,4a01f0b072f71ebd3027c0d9496ad326b181cb64,630
Run8,64-2,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,36
Run8,64-2,63c9c2740582c480fe995c3fbe6b76444b75b8da,5351
Run8,64-2,947136d837228d86c93101c68f063b107f3ec5c7,2
Run8,64-2,be27c0e0e568f47c8dc5def9c404900d54ade00b,229
Run8,64-2,cad4ca412d4aba1aaf935b0cd9e0f020a1587b2e,69
Run8,64-2,d0defc1f3cee9d4b54652222d1fba9a2b5a3b2bb,2639
Run8,64-2,d8701c485992470c82bba805aabddd8285074105,738
Run8,64-2,db88129f2b7ae2201ca3d12deb67624b401b62ab,599
Run8,64-2,e3837be7313bb3df103a06c3db1268546dcde059,1548
Run8,65-1,09634633b62eea664914842a286ee6c7ee969234,21
Run8,65-1,0a97eb42ae3ce78b657a943ff2daee602fd480ce,847
Run8,65-1,1bc9604560a063ab74b223697d3a810c31f18a18,19
Run8,65-1,1c0e431d3b1b3c62291ed6bc27c7b5a6304f4130,12
Run8,65-1,1fc223fccba57125d4a1eb47f9fa4f0eac98ff9c,410
Run8,65-1,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,2085
Run8,65-1,2c9c7bc4a9d1072490d23c77234291384c37113e,517
Run8,65-1,34281a190ed7126c3d8ac2fb026acf0f15ec927b,19656
Run8,65-1,42737cd65bab38b57ea8949256ab1dbc59f5d054,80030
Run8,65-1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,8
Run8,65-1,7edc82ae907368e2ba93f8d04552ca58def53f5b,74
Run8,65-1,99fee003f4858025defc4143f7293472218df331,712
Run8,65-1,a61b68f5247371069a8546b7d25cc7b805b9b59d,748
Run8,65-1,cb02ff11f2bbaed932a1875667fd8968d5ccd471,9
Run8,65-1,db88129f2b7ae2201ca3d12deb67624b401b62ab,469
Run8,65-1,e38be5b90a209e1989163cc554b65cf849ce27cd,139
Run8,65-1,ec25c6f1c970d9f57353e1e9565867d5774b94b2,279
Run8,65-2,08fd79e1354e4fd5e3d2a9d79f241e8ccdcfbbdf,402
Run8,65-2,0e0c64b30970d2d5c5db8002f9a9df979f36ccb7,97
Run8,65-2,1437cd7c75f0aeb794489953faec00bbcaf5fcb7,10429
Run8,65-2,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,1305
Run8,65-2,26f1b4d3e74626cae170bc1d66cfe07b3cd84c1e,179
Run8,65-2,28de41764f3d4f97a5dd7daea18f079316c6fcf3,43
Run8,65-2,32c7f597c8823aefb2ddb8ab938dc2669f670f5f,207
Run8,65-2,3a6a037eecbd27a2f5ef4f35a267e4c7d5929118,22234
Run8,65-2,3e5d6b8e8ec5e95be9256870d49ac737dd9f6990,10408
Run8,65-2,3f39a9a2dd4484a12eef499a0dc2c6bd4b7ff9fe,7
Run8,65-2,42737cd65bab38b57ea8949256ab1dbc59f5d054,58398
Run8,65-2,4dc59462e6f9e1e20c6deb20f67b5a8ae57fdbe9,210
Run8,65-2,5304d7355cdc14510a980e37aea8b3a1ebe655a5,483
Run8,65-2,55c135103c3fd112278e51823b3f5a539afc411a,117
Run8,65-2,6e371ea40c0f873fccbe952b71a6b8f1c2c39d73,310
Run8,65-2,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,4586
Run8,65-2,7edc82ae907368e2ba93f8d04552ca58def53f5b,38
Run8,65-2,8cf4b386b8d2040f0c8179dc95a177714a3037e6,296
Run8,65-2,96b0390e2a1e25f64cd7aa91a5de72bccfb07a02,82
Run8,65-2,9955a2342db2c0ccddda5808a606e8a0f956d87d,115
Run8,65-2,a4ddd2014478daaa9d9ae3b6b1675dc26bf963ab,629
Run8,65-2,ac4b8089c9fe78f74a96a4cda9a1d38c95ac845a,5889
Run8,65-2,b33df9f07590c4d1a04b66475777454dde160093,195
Run8,65-2,cc2ceade627f577afafb1b40deafa3394023a022,53
Run8,65-2,e70c41286827c9a707e80331d95453d965928615,185
Run8,65-2,e74b0df52fcb0e3fc808ed29e8a5d28914a583c9,781
Run8,65-2,f288479cd3af11d3dc1a332a90274c5387bd62eb,6107
Run8,65-2,f315587453b50526f71eeacb3a54c63d53d08849,236
Run8,68-1,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,62
Run8,68-1,27957660a97efa9a9104bb5329b3b2fd120cf083,488
Run8,68-1,42737cd65bab38b57ea8949256ab1dbc59f5d054,3412
Run8,68-1,61e27096e7a5da228d1079e76e7be4f2f73b7e57,5
Run8,68-1,7edc82ae907368e2ba93f8d04552ca58def53f5b,265
Run8,68-1,8999ade494cedc6bb24fa8afd8cdcc25b1a7edba,263
Run8,68-1,bd2c9008e805e7c7e00b75a42efee305a23039c1,15
Run8,71-1,283c8023e0bc2e4eb1631a62884dbb375bdfdfa6,4812
Run8,71-1,42737cd65bab38b57ea8949256ab1dbc59f5d054,206
Run8,71-1,72a24462ad54fd46ce8b0d9bd5cc8aeb01e69511,9
Run8,71-1,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,698
Run8,71-1,a144972496b8eabce1fd80b105110dfb072001d2,2
Run8,71-1,bd2c9008e805e7c7e00b75a42efee305a23039c1,2957
Run8,71-1,d661f8f447e8774603e13671a48f68bca4056e19,84
Run8,71-1,e3daaa29a12f3c3f5c4231a8b73d18f976edf74f,2529
Run8,71-1,e71684194a2a061ff7daa95baf0472a01cda855b,963
Run8,71-1,eb03ca8a7e6dfbbd5c2fc7d4156e886791938841,2149
Run8,71-2,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,93
Run8,71-2,221ee9d0ea71905e598780a2f672b22eec922b7c,198
Run8,71-2,234a34256aefe5d51d6c41f1fb4f2898c076e8fb,91
Run8,71-2,3290e73f9aed67c6441ada09ea6095c0311a116b,616
Run8,71-2,3558a8cdec7a43e740d87d5cd8b78c39c7439f15,123
Run8,71-2,35fde37f0add001e38b279cb902a4d88ea1825f6,237
Run8,71-2,4596cfcd3f48509b68270a77e5adb72066ca889a,15949
Run8,71-2,4ac58ff71faa25f42dcfe78d8262b3e5deb20cc2,91
Run8,71-2,4c3dae9ea204428f2c4e1d71fa1b9d660e76c671,620
Run8,71-2,55eb19f8abec3b88793fcf2c057b8fcb5f67e319,101
Run8,71-2,65061c61ebbb0cc0d400298dabc811e4ab9fb595,1111
Run8,71-2,6816cbc9861ed17db7c4dfa6dc29e12e80dcc3e8,228
Run8,71-2,6ce0a657f030178f2467cc9f577ecdb893fb0946,291
Run8,71-2,6e234db688428684ab4d83d4051a1bf6709e3785,184
Run8,71-2,6e82711d6515a0aec2808ae8be7d99113f3f5f64,20086
Run8,71-2,7edc82ae907368e2ba93f8d04552ca58def53f5b,12410
Run8,71-2,8725a0f1da08d7a1d3628aa093e07e80f1e56aa9,40
Run8,71-2,8f2a326c9e3e87bbfb4796948cfb8c914a998e4a,411
Run8,71-2,9f4408fe50bb629ef407277e3236e0603bea5d04,287
Run8,71-2,a171fc550940961b6dbacfb2b02d94c02be77b53,246
Run8,71-2,a38706547b1f57e97dc47d97f796aba4ece4f412,344
Run8,71-2,b3e3c7c8d5b8c28380a2e50483f0ef13775f839f,3192
Run8,71-2,bb1840927078de5d19aaf0bae9ca48f229e6985f,33
Run8,71-2,c7156d1f5364e925e38a73313b038bf32bfcee94,7339
Run8,71-2,d295891861da3bbe928fec9d75ba85295909934d,331
Run8,71-2,d7a4bfd7efbf49d03814ff7cdec9facf8a30ed45,245
Run8,71-2,f3c34962de842decb3ae97d7f8bec1418fb3a4e5,267
Run8,71-2,f3f9d5c3e54e563baf7ada50722db4b9c430cef7,248
Run8,71-2,fd0ee1249875cf50b21ebd2aed735d6eb94a6d71,2647
Run8,72-1,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,762
Run8,72-1,398bbeef3a579c723da94c7a4ee41466558432ce,609
Run8,72-1,42737cd65bab38b57ea8949256ab1dbc59f5d054,23419
Run8,72-1,52e31b48052517fc1289e0ebe4ff95122f31bc3b,472
Run8,72-1,57024b21799d0dd181a552b06d352c72e7ecc0ad,28
Run8,72-1,7357c51ca03ad961b3227c6aa19e1caf2cdc090c,16
Run8,72-1,82b5acced36dfe347cc924179bcdecace1832385,446
Run8,72-1,8f00434fb9a2412bc792729aad268d1f2c1d457d,95
Run8,72-1,a26f4386bffe949e0c1f389ca84d3fd0b2654370,319
Run8,72-1,aba2429990624014a3147e25b7723dd4a7b21c73,81
Run8,72-1,e164fb0115431c76fdc5493cee6940537b67345e,107
Run8,73-1,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,18
Run8,73-1,1921ee41cf52996912a38f440f0406dc13cc846d,123
Run8,73-1,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,2375
Run8,73-1,3ffdea6f3db7f6775a62223cddcab9d95569a012,58
Run8,73-1,42622bc9398bd0a2d2b16389d12491dca2eb5acb,12648
Run8,73-1,42737cd65bab38b57ea8949256ab1dbc59f5d054,70673
Run8,73-1,444eb26272e20b45a8856feb2e72951ac37846df,296
Run8,73-1,54baf1cd0e3af0bc320ee0effba262633843bfd2,969
Run8,73-1,581f11bf3ad4a8cd2863208e07b84c1d5b6b4299,22
Run8,73-1,5e914e071a001a8e8bf1cd03d710b9ed3a748acf,265
