eDNA.sample,rep,class,order,taxon,nReads,Transect,position,depth,lat,lon
977,1,Actinopteri,Aulopiformes,Paralepididae%Magnisudis%Magnisudis atlantica,28792,60,4,500,44.23039833,-125.1583233
977,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,109728,60,4,500,44.23039833,-125.1583233
977,1,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,33911,60,4,500,44.23039833,-125.1583233
977,1,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA,12883,60,4,500,44.23039833,-125.1583233
977,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,13,60,4,500,44.23039833,-125.1583233
977,1,Chondrichthyes,Lamniformes,Alopiidae%Lamna%Lamna ditropis,4,60,4,500,44.23039833,-125.1583233
977,2,Actinopteri,Argentiniformes,Bathylagidae%Leuroglossus%Leuroglossus schmidti,22668,60,4,500,44.23039833,-125.1583233
977,2,Actinopteri,Argentiniformes,Bathylagidae%NA%NA,18,60,4,500,44.23039833,-125.1583233
977,2,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,5,60,4,500,44.23039833,-125.1583233
977,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,19295,60,4,500,44.23039833,-125.1583233
977,2,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,45,60,4,500,44.23039833,-125.1583233
977,2,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA,29934,60,4,500,44.23039833,-125.1583233
977,2,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,682,60,4,500,44.23039833,-125.1583233
977,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes entomelas,5,60,4,500,44.23039833,-125.1583233
978,1,Actinopteri,Argentiniformes,Microstomatidae%NA%NA,177658,60,4,500,44.23039833,-125.1583233
985,1,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,496,60,4,50,44.23039833,-125.1583233
985,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,1924,60,4,50,44.23039833,-125.1583233
985,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,40239,60,4,50,44.23039833,-125.1583233
985,1,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,154,60,4,50,44.23039833,-125.1583233
985,2,Actinopteri,Argentiniformes,Microstomatidae%Nansenia%Nansenia candida,67,60,4,50,44.23039833,-125.1583233
985,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,122,60,4,50,44.23039833,-125.1583233
985,2,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax,277,60,4,50,44.23039833,-125.1583233
985,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,5123,60,4,50,44.23039833,-125.1583233
985,2,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,110,60,4,50,44.23039833,-125.1583233
985,2,Actinopteri,Osmeriformes,Osmeridae%Thaleichthys%Thaleichthys pacificus,5,60,4,50,44.23039833,-125.1583233
985,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,12,60,4,50,44.23039833,-125.1583233
985,2,Actinopteri,Pleuronectiformes,Pleuronectidae%Isopsetta%Isopsetta isolepis,25,60,4,50,44.23039833,-125.1583233
985,2,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,1070,60,4,50,44.23039833,-125.1583233
985,2,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja binoculata,12,60,4,50,44.23039833,-125.1583233
985,3,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,33150,60,4,50,44.23039833,-125.1583233
985,4,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,1333,60,4,50,44.23039833,-125.1583233
985,4,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax,4765,60,4,50,44.23039833,-125.1583233
985,4,Actinopteri,Clupeiformes,Engraulidae%Engraulis%Engraulis mordax,237,60,4,50,44.23039833,-125.1583233
985,4,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,43892,60,4,50,44.23039833,-125.1583233
985,4,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,2745,60,4,50,44.23039833,-125.1583233
985,4,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,916,60,4,50,44.23039833,-125.1583233
985,4,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes cortezi|melanosema|sinensis|diploproa,1232,60,4,50,44.23039833,-125.1583233
985,4,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes diploproa,1232,60,4,50,44.23039833,-125.1583233
985,4,Actinopteri,Scombriformes,Scombridae%Scomber%NA,223,60,4,50,44.23039833,-125.1583233
985,4,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,8334,60,4,50,44.23039833,-125.1583233
985,4,Actinopteri,Stomiiformes,Stomiidae%Tactostoma%Tactostoma macropus,318,60,4,50,44.23039833,-125.1583233
986,1,Actinopteri,Argentiniformes,Microstomatidae%Nansenia%Nansenia candida,10,60,4,50,44.23039833,-125.1583233
986,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,36,60,4,50,44.23039833,-125.1583233
986,1,Actinopteri,Clupeiformes,Engraulidae%Engraulis%Engraulis mordax,9,60,4,50,44.23039833,-125.1583233
986,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,3276,60,4,50,44.23039833,-125.1583233
986,1,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,41,60,4,50,44.23039833,-125.1583233
986,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes entomelas|mystinus,375,60,4,50,44.23039833,-125.1583233
986,1,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,470,60,4,50,44.23039833,-125.1583233
986,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,17253,60,4,50,44.23039833,-125.1583233
987,1,Actinopteri,Argentiniformes,Bathylagidae%NA%NA,52,60,4,sfc,44.23039833,-125.1583233
987,1,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,712,60,4,sfc,44.23039833,-125.1583233
987,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,39489,60,4,sfc,44.23039833,-125.1583233
987,1,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,16,60,4,sfc,44.23039833,-125.1583233
987,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,579,60,4,sfc,44.23039833,-125.1583233
987,1,Actinopteri,Myctophiformes,Myctophidae%Nannobrachium%NA,300,60,4,sfc,44.23039833,-125.1583233
987,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. UW150000|glaucus|matsubarae|vulpes|aleutianus|trivittatus|borealis|proriger|diploproa,640,60,4,sfc,44.23039833,-125.1583233
987,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,328,60,4,sfc,44.23039833,-125.1583233
987,1,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,38168,60,4,sfc,44.23039833,-125.1583233
987,2,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,527,60,4,sfc,44.23039833,-125.1583233
987,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,26951,60,4,sfc,44.23039833,-125.1583233
987,2,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax,2923,60,4,sfc,44.23039833,-125.1583233
987,2,Actinopteri,Clupeiformes,Engraulidae%Engraulis%Engraulis mordax,9164,60,4,sfc,44.23039833,-125.1583233
987,2,Actinopteri,Clupeiformes,Engraulidae%NA%NA,116,60,4,sfc,44.23039833,-125.1583233
987,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,595,60,4,sfc,44.23039833,-125.1583233
987,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,1126,60,4,sfc,44.23039833,-125.1583233
987,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,770,60,4,sfc,44.23039833,-125.1583233
987,2,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,14239,60,4,sfc,44.23039833,-125.1583233
987,2,Chondrichthyes,Lamniformes,Alopiidae%Isurus%Isurus oxyrinchus,320,60,4,sfc,44.23039833,-125.1583233
988,1,Actinopteri,Beloniformes,Belonidae%Cololabis%Cololabis saira,81,60,4,sfc,44.23039833,-125.1583233
988,1,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,1067,60,4,sfc,44.23039833,-125.1583233
988,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,229863,60,4,sfc,44.23039833,-125.1583233
988,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,27,60,4,sfc,44.23039833,-125.1583233
988,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,21,60,4,sfc,44.23039833,-125.1583233
988,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,28,60,4,sfc,44.23039833,-125.1583233
988,1,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,874,60,4,sfc,44.23039833,-125.1583233
988,2,Actinopteri,Beloniformes,Belonidae%Cololabis%Cololabis saira,17,60,4,sfc,44.23039833,-125.1583233
988,2,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,667,60,4,sfc,44.23039833,-125.1583233
988,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,147981,60,4,sfc,44.23039833,-125.1583233
988,2,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax,125,60,4,sfc,44.23039833,-125.1583233
988,2,Actinopteri,Clupeiformes,Engraulidae%Engraulis%Engraulis mordax,126,60,4,sfc,44.23039833,-125.1583233
988,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,19,60,4,sfc,44.23039833,-125.1583233
988,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,7,60,4,sfc,44.23039833,-125.1583233
988,2,Actinopteri,Scombriformes,Scombridae%Scomber%Scomber japonicus,607,60,4,sfc,44.23039833,-125.1583233
995,1,Actinopteri,Carangiformes,Carangidae%Trachurus%NA,455,60,2,86,44.23054833,-124.5392983
995,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,5627,60,2,86,44.23054833,-124.5392983
995,1,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,7262,60,2,86,44.23054833,-124.5392983
995,1,Actinopteri,Perciformes,Cottidae%Radulinus%Radulinus asprellus,4,60,2,86,44.23054833,-124.5392983
995,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,16729,60,2,86,44.23054833,-124.5392983
995,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,628,60,2,86,44.23054833,-124.5392983
995,1,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha,29,60,2,86,44.23054833,-124.5392983
995,1,Chondrichthyes,Chimaeriformes,Chimaeridae%Hydrolagus%Hydrolagus colliei,12,60,2,86,44.23054833,-124.5392983
995,1,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja binoculata,19,60,2,86,44.23054833,-124.5392983
995,2,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis,101,60,2,86,44.23054833,-124.5392983
995,2,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,114,60,2,86,44.23054833,-124.5392983
995,2,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax,8076,60,2,86,44.23054833,-124.5392983
995,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,5300,60,2,86,44.23054833,-124.5392983
995,2,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,6,60,2,86,44.23054833,-124.5392983
996,1,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,75,60,2,86,44.23054833,-124.5392983
996,1,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,92,60,2,86,44.23054833,-124.5392983
996,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,71,60,2,86,44.23054833,-124.5392983
996,1,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA,79,60,2,86,44.23054833,-124.5392983
997,1,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,45882,60,2,50,44.23054833,-124.5392983
998,2,Actinopteri,Argentiniformes,Microstomatidae%Nansenia%Nansenia candida,16,60,2,50,44.23054833,-124.5392983
998,2,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii,533,60,2,50,44.23054833,-124.5392983
998,2,Actinopteri,Perciformes,Cottidae%NA%NA,154,60,2,50,44.23054833,-124.5392983
998,2,Actinopteri,Perciformes,Cottidae%Radulinus%Radulinus asprellus,11387,60,2,50,44.23054833,-124.5392983
998,2,Actinopteri,Perciformes,Sebastidae%Sebastes%NA,167,60,2,50,44.23054833,-124.5392983
998,2,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,2090,60,2,50,44.23054833,-124.5392983
998,2,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha,72018,60,2,50,44.23054833,-124.5392983
998,2,Chondrichthyes,Chimaeriformes,Chimaeridae%Hydrolagus%Hydrolagus colliei,16433,60,2,50,44.23054833,-124.5392983
998,2,Chondrichthyes,Chimaeriformes,Chimaeridae%Hydrolagus%NA,421,60,2,50,44.23054833,-124.5392983
998,2,Chondrichthyes,Rajiformes,Rajidae%Raja%NA,9135,60,2,50,44.23054833,-124.5392983
998,2,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja binoculata,10530,60,2,50,44.23054833,-124.5392983
998,3,Actinopteri,Perciformes,Cottidae%Radulinus%Radulinus asprellus,4494,60,2,50,44.23054833,-124.5392983
998,3,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha,29636,60,2,50,44.23054833,-124.5392983
998,3,Chondrichthyes,Chimaeriformes,Chimaeridae%Hydrolagus%Hydrolagus colliei,4618,60,2,50,44.23054833,-124.5392983
998,3,Chondrichthyes,Chimaeriformes,Chimaeridae%Hydrolagus%NA,119,60,2,50,44.23054833,-124.5392983
998,3,Chondrichthyes,Rajiformes,Rajidae%Raja%NA,2904,60,2,50,44.23054833,-124.5392983
998,3,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja binoculata,3279,60,2,50,44.23054833,-124.5392983
999,1,Actinopteri,Carangiformes,Carangidae%Trachurus%Trachurus symmetricus,21,60,2,sfc,44.23054833,-124.5392983
999,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,60302,60,2,sfc,44.23054833,-124.5392983
999,1,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,219,60,2,sfc,44.23054833,-124.5392983
999,1,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus kisutch,28,60,2,sfc,44.23054833,-124.5392983
999,2,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus,12,60,2,sfc,44.23054833,-124.5392983
999,2,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta,21,60,2,sfc,44.23054833,-124.5392983
999,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,176217,60,2,sfc,44.23054833,-124.5392983
999,2,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,2531,60,2,sfc,44.23054833,-124.5392983
999,3,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,149921,60,2,sfc,44.23054833,-124.5392983
999,3,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA,1571,60,2,sfc,44.23054833,-124.5392983
