Hash,class,order,family,genus,species,origin
e4d8f520c01ea3d85027473225787b72fbf8f0db,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
04d585d0063935be49b38ec162db5f7204873280,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
b4cc46c06dfec90d99332e6fcd6a28ff9f9b4234,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
fd6049a10c18f436885fe5c26e886de4d4890a74,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
23d81d61b16682d8f8eb42342fc5f0352708c6e2,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
f32387893f264c4716f31dd567c4af90ea179b21,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
78bc87be1cb86ffd6ebb028518571db3bade8e4c,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
99556b5f607948be9fdc3921655d9da0939a58a6,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
f8dfaffc62848194b37b34f913912e29fb6d7c05,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
a66f31c17543c1afaf16387556281621f75177a5,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
e3daaa29a12f3c3f5c4231a8b73d18f976edf74f,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
888b5269b255e3f00cd39354100c5b5bece8e7d9,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
ccdd58466ab78c57ac4e8c99513fad707cec86dc,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
6c4022ae9b62bcdb1da4187ab886923deb6094ed,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
4aaeecd917e0d3bee9806e302d4a31f6a57e2d9c,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
585eccbcc3465e718cadcfd83c8f6fd9189a2dd6,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
016017422aad96fb0e46701638f7197a9f953344,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
afe266838854233cf2d028e77d8736e31f2cf23f,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
cac262b1e0c1e1800f6949cf66c43d409af48706,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
3cc2156d4ba71e4e883cbe748e442eeb8662a3b5,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
26f208c38a1feec8beb3fbe6baf8fbf593cf4060,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
3e0bac749502901db6770bb8e0a57ffd5dfa25e1,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
1fef4e515ff533f88eec629fb393c1b4210f140c,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
f666e4589943eed4c6f45745b0526e65ea13f53b,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
b11fdab12e64ba8b612b7aa89fa81466b2652431,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
e12897dbd0f320218ec4e35b9cad6b37fa54df3b,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
59bef953c6c6911d3bdc7e79bc25bbe9951ce8ee,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
8a92e11c8fb98ac530a34b3a2fde263dca7951c1,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
1957b943e700f0868547e5bd217ba6614e58b297,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
05564f2df049a7477a2c484699b1ce1d06cd0d76,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
7b7bc42701f8a02c7e5c6038455862e00fa48c08,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
334273ca125a876b9c23d2a1d2c5b3efaafec885,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
a8f55ee5cb7a9206ea2f9223ea2f63a60e068734,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
572ee539e0d5301514130f837ef59e04e7b8a22c,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
2145ae5f00839a47361855c1d428cdba067f6391,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
97fc73809230cb894babf4b9191efb69c780f051,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
9f10a6dff162a3fc3fc08b683a2e6c0735916e24,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
083c3cccac12e7df87e701704f2ee7e5090de3f7,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
4b6402cbbe2f1ddc68942e05405277b10c4375f8,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
772e05eb6857a86fb5083fa7dc9bb6184bbbbd27,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
52399d2078187aaae81134852fb55c4b66b2d452,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
916f069c0fdcaab08c95fb6c2ea97d19880d215f,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
3e18975b4559b12c8797cc70a39df659b5c9363f,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
c3d3b2af64f1d48b31ce3b6383555dbe3310abe7,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
ab7efc98137e68eec6bdf218600529077637880b,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
563339abe15fc0f2e5dc09a746fe3f5284d88b92,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
7994eba553539e55bd7da2112ba2b3fa1c5f0de8,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
397dbb379b6d1d761ace9092535d744244075165,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
d1189ff557be21ce6488428f939058e34c2c58f7,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
a40f8fd74293160bd695bda2b926defe10e32943,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
b34fdd7c9abe89d96a43e29d5017af0ae7b7dc58,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
6e04643131557aa4cf9a3ebd4c75536955602276,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
0a1342fce9716db896b4de646107ee46395e031a,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
91dd2e26b9d6218e55e757d67919bd91666f9b7d,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
e2b9b7fc10b67928432b614fb2947f2a9fd0f4db,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
b9b9a5f3158a13db93915b0f9ebe03d2ab20a432,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
9760b5671e40d45779f4d7a73a623c050469efaf,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
f52bf7011c02b0d125d7ffb3f403c9e1f0349acd,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
3326fd4bfd44013d771c09a49c4cc4e0391d9b40,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
13f5ac298ddc48b66918dcf341a094c7a1fe8822,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
2c9cbb5f4c2a888d6d3f1680b86525f7df2a3a46,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
35dcdb2c0d4066ecf59fbfbd1b5730fbbdbd2bf2,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
11b1d224418316f8ff6c8cabe7b2f8849c81aabf,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
2b9eb7cd6526eec204d818faa0f97ac6b4f67d1b,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
396f63c3290df28309b39d442c5821de38bc4adc,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
eea6fcae1c725b4c2716178cf923f114f9130ea6,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
023cafc4157ff18bdfe12220c9a366eb120c0080,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
35043e8d488f590f0e6bc1db17327be6f3e953c1,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
54bd3a1385e114a9e054bdead9e4804261eb411b,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
91a2a8d309ddeb2a44cc8372975b0463f5af8c53,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
d871be2f6fffdd04bbf0645aaf46abb0f092e731,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
b8fb8f8f5ea57ee085f77ffe5f24dd8a86a7a570,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
b65a7a025137e4094d650a05b12964e6571ad250,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
9d0a4031b001c4efc23b1602f7d641823956cae0,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
a73c6530430efb4bc0a4f1b1c4f1abb46f5f7951,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
f9727d82a92912f010d0412e8ef33121d694f539,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
f3c13862cb528ba3b2affdc79e4b9e4dd8a48828,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
4ba1ac851d54f8c842780dc3f515e3b06ee50767,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
5e78a4b46b58829d6b2d547007e4cbbf01359072,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
d4c898ac6636a7fe461f61d03cabc6ccf9e4c658,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
b7460682cc8394fcc8d9d9668e2c8a1ee21c896a,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
b7d449eba24907fefab69ef2e457e7d99db65309,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
3af20e977821bb0619a9876732d9d2372db6ce2d,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
4b880caa617886af3022ce318ea03e85c5ac18cb,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
4aba6db6d4e813b0bff9c36d9b9bdc128ca7cdee,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
8a9f46ee978316b7c650945ccbc965281aab3d6b,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,agreed
760fc3cb05911cd49affeee1052ade0166c54bc9,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
4310f965a9a708b7343b9e505a6db0dec5bec605,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
bce7798201145021d1e5254ba2012c4514ec93ae,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
e2672bcf844ae3e74870304ff4b4b57e6f9fc86f,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
38242ba9b2a5eaeaab1f5cc1c00e77df15c7a691,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
5696d761159b99840d282dc18718561c46c627e9,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
bcf83f2da7815e497656f7a6ffc6633acf942329,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
cdc17842bbe57cf5e3b1446af6154e08783be113,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
d4e9ce32d302bf1bd5c1b183722ccb9507b54387,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
d3326a8b60904c1e341c255cf70adadbcf568281,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
8ccd871ed72d962d21ddd19f9b3c4290008a2dd7,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
14076fb66b0830a4fa582a79ee74c54428ad8203,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
cc6a92c20a8195a5c58a5a4011fc594bab659266,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
97c85ca64959f555deca6f739fd10a4a422c14f5,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
6ca527af58fb420b5e930f26872d88087a957c30,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
5fd4194a5285102e8fb7e56533d4365c337b2f41,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
4f1690fe0fb9adb84ad12844a082caad8a619c55,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
0093d63e94b07954f12647f91e8a2d058edcde7d,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
1fb60bb64e14396049694612b3b7132b11ea203a,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
988e1c24de52d0fa7cdefdbc015f053a32f2f3cc,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
1da8a3c6253d9ca0649be81a3236aa87f7b9f9da,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
72c7a23d0f966807abf9915688212a9c071307ea,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
e9b42b68bfb50a415205f2353164ebd8ffeb307a,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
125f7997e39b49c2f106e55407a1059c538e1f0a,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
ab18e79ce6185d821b187f3f2383bc456425fa0c,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
982403271171f71539d9d31e3ab9cbdf28259026,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
3453161f78a9b4af09c41650736b3db3fa9bb78c,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
f6f839abb592520100d35f84ff6ee10afe5c30a0,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
1bae9c13b9e6bbf6f9a2ecd048b995d9a7dca56b,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
c898a40e00078d05db751fbcbfa7c97bf469383b,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
7e0a3a45f6bcb83ce7f3e2ecb1d9fda776198875,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
67b26031b89ba941838dbb2a6d53421018ae804a,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
c81de437da333dfb4331aef11a7f24a5b1d39d6b,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
54de16bf1eff57923a4014810f3ed8f7ae5b77a9,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
2ef953c59ec365bd469b16cff0544c3a5bbb5693,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha,agreed
7de221449042e1da583f638bbc7dd6e0a353c851,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
cde5f473f8ee01b4bc495141ef9f95b86c0f780c,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
78d17e1269e4bb40ba3575394b70f9030321c58b,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
48c816eef9feda4eff65c50a60fb1b3979df0321,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
5b200d548c31cd50022eadb25901e3f305130f1e,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
49ba747104f300db74b98f713dec4ece01303d68,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
995d2c784f73e37d57f2e2557ee3a318ecce3515,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
f9c872f35a8fec73108d9f558f9515bf4cd07620,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
c53589e5625fbc0e88e8e4ce651588b83fbd8869,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
0fb7373623f7053e86bca22cd20c8e72452b977d,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
04a2fb474c48f8f20ae1ec89d22ff23a0cdaf491,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
907d256204716ce1226f2ca7fbbfa431dd868976,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
c72f2406537ea87386f918cd18fcba7740c59614,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
16de9a11ae216e5ea9907cf49d12127907eff0a6,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
6a1df407d316d5b4ee530c03670542737e74b45d,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
923f9e5058e1dc9c31846147795492f7f9b4a546,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
7367f5f75790bc28fdc07c778d4be75b0e35b3a9,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
65b170c862c3e6e165aa270aadcce90d082f6847,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
20d7bb645e7da0c3abab8b2b5675fa2cb1c1b832,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
9c648d59b704b96753de74bf21d4bec0dd4d1d96,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
b85f2f55b08c477cfc7ba2186a3a072da3a96ebb,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
cd5167a06ac3822e66af354befecb9546f18acfc,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
523145cbaa3d439b488b70b84fa1722a79564f66,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
c6256396a7603741fbabc9976651b13b03d25bd5,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
98926c4ce81a078f59ef1ea1c5051f7c2cf8c613,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
acbe2e460a7a8e494f298ec0f258119855d8eec7,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
4450bad1f8e6c34ecbe14e051d49e49d67a7d0d6,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
eccf9392db344ba9219c6b4fac74d982d3d08b0a,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
4d9d83018870022fa1d281842f623a00294c621f,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
af7bad8305f86bcf47328b76c22fa57e6073316a,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
d2bae86e8acdfa0a9a7a58f58926b064a93348b9,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
8d3815ef856a857d6f499ba7ba4bd326958d2567,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
72c1dd9d9afb310cf4d4ad40d8ca066ecd765d00,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
a2c0064d15d4f6fe4f7c479c7e4413671305b513,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
4f4c4ac6c8764b45e802186214c7804d7f022885,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
6acee84f988106b59a0897c27336e163d3949631,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
09dd6214315ab5773e7ecb298e495e449c2ac691,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
e55b5aa6abd8ea269692c4dbb57f0d1ab68c3349,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
0225b8fc16225bfd7dade90414528ab8c3260c25,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
6cd6af52711b3a64cf515f24963877eaee3c6c78,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
729f0269f735e3de3e873b58f51491eeaf53224c,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
ca26d5f54f738a907e0e5e2006186e3d76a3fca0,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
cbe943fb16a3f2908f2dcac8761cee43d2ddd3b3,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
680ec51e4bb9277cda45c253e93c3e3d62528ebb,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
cba175b24180bd184cfb895fb0e9850faf3bb7eb,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
d77781bf68a5559f857a2215e78587dc2eb9022f,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
ce61b02f6193dafb08c4bbd407bad0ca8aa27d03,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
05b6082e8ee9597331cde3f384279eee0b9f5ad0,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
9c68da26cb34f743426e38606fb8ccc67b5fac1a,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
89dc3855c5773c77d04148870a0ee186eb21c47a,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
d19f7fd717100b34bb544bd8ae6dfa802a97057a,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
c100ad216a8dd546a32ca4cee63f6af7f501f62f,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
fb8d786edd42b31f28cd5ffdd2141fc5c932c4f9,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
1e88fb7c46f3a21330a71d0d92c43dbe7404a15b,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
75c1233013613bec5c40695c370e475c782a20d1,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
bc3b478302928eaf8c7682165b9e37bfa0e5611b,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
44c23652e562b4855126705aa1d45efe807b34e1,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
2a781e868b27a797406f9f8329dba7ac12226c57,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
925dc4789d2663610cc85b01aa6bc9a9a3dd13cd,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
8616e9b7dc1abf4614323ed14678e07e439b0ee8,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
b7e9f820927e75125fe5f47bffb284c86bbff20c,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
11ac46148851426ddbc5cb1a63609f4ab0ebddb8,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
b6ff697caf93d6ca27d7aeff3346596b29f2761f,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
f4f344c07887b0f2fabca4005f95542b2d00b29a,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
b06d4975e6d9d04ee4bd0792b7a6abc478f624f4,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
615a8a074852ec62434447babf56a54a647ce7a7,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
8afb34db536eb177e924077f9c94386b4344e133,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
47b5dda6a47f1d2b9fe7cf3c1ea0fd9e22112f34,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
f6eb135c90c34e06f28b71019e13d08202ba20da,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
591d1de1f070d967eabedb95ed4445d78a6e47d6,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
82b4c5fe496c12554e3f3e9cc869c3db69c233f5,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
53b1918f1dbdcf205b4e0fbd6107d522725729af,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
39713f49e2ff367ef844b2afbb0f4018907387f9,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
0908b929ecb6fc033b08fe1dde7b04246bdbaeca,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
0ce6f1fe02c79f2a761797de2a582dae1ef99bd5,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
1720f303a9ff2060ea9971d5027a8bccd20a8da5,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
11d529eb490c9d9d32cda9c291792d794f71d7f9,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
e0f66df36a42fdc31aa03c1fa3209aeca94b248b,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
9245484c83bde917ae972a9136738c60d5d357dd,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
2e7bf2d1dc9441a3c16bd9ce396675aa7ba033ea,Actinopteri,Pleuronectiformes,Pleuronectidae,NA,NA,agreed
