Hash,phylum,class,order,taxa
2c4ee0f9b8e8ae2327e70716a15a59170d2c0d92,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
078985819419ffe812204b4ed6bf54e8cd6a2c19,Chordata,Actinopteri,Scombriformes,Scombridae%NA%NA
6859614dd2dfc4f1b4841a6b69cc5b5c696a48e9,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
0070f0cd89818adaa0d171e47dcc9a3a7ce41ae9,Chordata,Actinopteri,Osmeriformes,Osmeridae%Thaleichthys%Thaleichthys pacificus
dd32b39261a4267a7689a5b0bad6023048acbabe,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
a171fc550940961b6dbacfb2b02d94c02be77b53,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
02b1c257de213928a9beaf7a39eef98e0496c0e7,Chordata,Actinopteri,"NA",NA%NA%NA
d7a4bfd7efbf49d03814ff7cdec9facf8a30ed45,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
1957b943e700f0868547e5bd217ba6614e58b297,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
729f0269f735e3de3e873b58f51491eeaf53224c,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
98a0c54332613f18d886f211cd1503521e48f63a,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
c3d3b2af64f1d48b31ce3b6383555dbe3310abe7,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
49730be4f2c359e719cf936a31ba5a7ff22f1fbb,Chordata,Actinopteri,Myctophiformes,Myctophidae%Nannobrachium%NA
14fb48aab924bbc82079f6f8ca0309855cbf03b5,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
629b68538ce4b94788a8be72bb8452a4362299e6,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
a1d1e0cef01a62a02345e6075c0cc5a1724e23ac,Chordata,Chondrichthyes,Rajiformes,Rajidae%NA%NA
bf921848439099cb228d1b7b1d7a8e6b0ea7934e,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
e5ad584051204097fb24b33fa13ff1cb6b476c38,Chordata,Actinopteri,Perciformes,Cottidae%Leptocottus%Leptocottus armatus
4d1cb217da730553b760fea9e84590d76f654ace,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
94d45fa72c4a5af3aa7be267de6fac8a11d0c93d,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
35fde37f0add001e38b279cb902a4d88ea1825f6,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
963f7a24cc9289ad72b4074282ea7bb0ae6e274e,Chordata,Actinopteri,Scombriformes,Scombridae%NA%NA
f315587453b50526f71eeacb3a54c63d53d08849,Chordata,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina
11579c57fefd02f401842204958f4b377fa525ee,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
f9c8e5b6bb3772a76afe013c2acce9ddf0e7bce9,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
fa785a5a1eebfd362482eade709823c65b6eccdd,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
6b0cea2ac638a77bc67cd667c2106dcc4ec9ecf2,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes diploproa
2278b6a85ffaafbe79dd6f62f81e5e7c1cd12399,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
c19ecd60fc7af1b119f3c2c5e3627f6edf79b36e,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
513809ab1cf61a4bd12e379ac0ba6acc4eaf311d,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
911db33ebb7a5db05a99f23364003503eeb4db21,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
0ba73c2890533aa5f83aa55e6f671501b8ba0a80,Chordata,Actinopteri,Scombriformes,Scombridae%Scomber%NA
6677315590dae32af0de29abee7e0003308d8419,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Atheresthes%NA
750881ad5916288b7ff8ee755a9b3399b3a8fd63,Chordata,Actinopteri,Perciformes,Zoarcidae%Lycodapus%NA
b262c2b18c0ccf1b523e39e3c103a0305a1f3bc8,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
4ba1ac851d54f8c842780dc3f515e3b06ee50767,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
be27c0e0e568f47c8dc5def9c404900d54ade00b,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
50392453f1627aa92f22ebcc5026f3db33085083,Chordata,Actinopteri,"NA",NA%NA%NA
6816cbc9861ed17db7c4dfa6dc29e12e80dcc3e8,Chordata,Actinopteri,"NA",NA%NA%NA
c85b77941d17516e48f62f607c1fbd53b503b26c,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
cbe943fb16a3f2908f2dcac8761cee43d2ddd3b3,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
453fd53a46be826409d9873583fa561012a31d6c,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
2eecba964f61f1bb49c3158b8ab2b7c446e4aad5,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
13addd7683d53080988ddf686e8ac10c6b8db2f9,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
8e4bcc4c8a2b60552bb301cc2f2b9c1fa61bc40c,Chordata,Actinopteri,Perciformes,Zoarcidae%NA%NA
7fb8188873ffc5ccc49786f2fe57fb78647fae2c,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
8284fd30362d02ea7d319822261fa3a6505ad070,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
bb384b6d654e0d6e243a56c0b37b824d393560ce,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
a0339fcd7e4eb4ddac6ab441ea9d61241b54b8a6,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
680ec51e4bb9277cda45c253e93c3e3d62528ebb,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
41d132e11f30223b35545a5d63a293dc9a3b4a0e,Chordata,Actinopteri,Perciformes,Anoplopomatidae%Anoplopoma%Anoplopoma fimbria
6f12db610ab10a8bf7e0c4623498c013818b1a9d,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes diploproa
aaafc68e0263936621e9621cbbdf29416d0bcb3a,Chordata,Actinopteri,Scombriformes,Scombridae%NA%NA
ba60bbec81ad95ac7a473d0def1eb3ba56106ad7,Chordata,Actinopteri,Osmeriformes,Osmeridae%NA%NA
cba175b24180bd184cfb895fb0e9850faf3bb7eb,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
8bfcd01d54543726552c519d81945bc5a7e5191f,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
10cf2af27325f109aeed05afd26847b5851313e1,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Pseudobathylagus%Pseudobathylagus milleri
96de85e3a599c75cbd95050f373ad338f8ae5a8c,Chordata,Actinopteri,Osmeriformes,Osmeridae%NA%NA
7756ff6b2b9d0c39c1c0d5dbadf8510580d8fbec,Chordata,Actinopteri,Perciformes,Zoarcidae%NA%NA
d77781bf68a5559f857a2215e78587dc2eb9022f,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
f285715596bb3d4e6a5453a008d86a5f990c4bd1,Chordata,Actinopteri,Perciformes,Zoarcidae%Lycodes%NA
40e39777fcb298ac7ca7d5faf34312877ab7c1b5,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
8d4bef591f3a040ba04bfdfc4b08e1c086fd91ce,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
fa6aa6755fcdc06f371af2b75940e41107851c75,Chordata,Actinopteri,"NA",NA%NA%NA
6bdb4f063d34f895fd4ee74713987c9223e1322c,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%NA
0f3431331a1393be3e5afdcbf1b51c072d0f6928,Chordata,Actinopteri,Clupeiformes,Clupeidae%Alosa%NA
eff02792b34c54b38a5f718d47e7845b4b79cfc7,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
ce61b02f6193dafb08c4bbd407bad0ca8aa27d03,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
ae06a93517fb7acaa407895fb21ad70cd9d2e868,Chordata,Actinopteri,Perciformes,Zoarcidae%NA%NA
70db8f5e84024a80d8b6d85f469fc3011130c18d,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
4dc59462e6f9e1e20c6deb20f67b5a8ae57fdbe9,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Microstomus%Microstomus pacificus
00985d574c2cca2db1c6b930ad696193cfd55cf0,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis
2a686679ac4f47723df2c28d677cb847181437ba,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
d661f8f447e8774603e13671a48f68bca4056e19,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys stigmaeus
e39c50962820ef00aa60027abcdeb6346626678d,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
32c7f597c8823aefb2ddb8ab938dc2669f670f5f,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
c6dc0556392fa4a0d9419627b77c917648c37756,Chordata,Actinopteri,Stomiiformes,Sternoptychidae%Sternoptyx%NA
7a7a6ddd256e17284d2aa3a288de7d8cdf7cbd17,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
ab7efc98137e68eec6bdf218600529077637880b,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
624f286a48c9ddd03054b2d0e5447ea7bce5caf0,Chordata,Actinopteri,Stomiiformes,Gonostomatidae%Cyclothone%Cyclothone signata
cff2b564656fae832af95d3adcf93d36c12bf197,Chordata,Actinopteri,Scombriformes,Scombridae%NA%NA
3b0beea61d92fad824748a88ec3eb0f57d9683f2,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
0517834d9bd1719255f1f0f834f4da053b333c2d,Chordata,Actinopteri,"NA",NA%NA%NA
f7209bb9f761bc1940205ed9c7841bc8fe4bfd71,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
1f4fa5ef4877506ded94404d61480a385e624c75,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
7e24e9c901fc11b67711f68498fca40ff2646c29,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
1fef4e515ff533f88eec629fb393c1b4210f140c,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
ccdefddc490f18ceb371d107c334fcfb98d3d997,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
563339abe15fc0f2e5dc09a746fe3f5284d88b92,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
fa318e896abd3957b1e8aea4ccab66cde0433daa,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
5b6aef51bb3da62b1a23c77a90b7329d6e4eb864,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
9f79fcd2498e427dc9d059fb5a798bb1c3c435e4,Chordata,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias
221ee9d0ea71905e598780a2f672b22eec922b7c,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
d502b0868c2d6bf28ca1ce6d062d6835219e05de,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis
cb14f506a9004171e0c32559734ee351ce9877a6,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
3b4705823ed46b4a49c98d48f80e4f3746b36c28,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
fb731a92128394c272471c1f7326a38788e3a330,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes diploproa
234e159554dfa1b5068a7313629931ec058004a0,Chordata,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias
b33df9f07590c4d1a04b66475777454dde160093,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
c42c6ebf867aaf3762d7d0d9a92608f8425018b8,Chordata,Chondrichthyes,Rajiformes,Rajidae%NA%NA
3c36387aa19568e56cc2446bdc2c4fdafa77b5bc,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys stigmaeus
9ac1cb7c0b37f10189a8c7d49b521bcaf93987da,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
12726bea38bc106960c7536be1ab2840645b09af,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
702b0aa93916e36058fdd1086cd15dec0167c43c,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
b94722d6701fff3778aa2e6c72b4909c6f2f4bc4,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
06bf1d848edd1ee5bb1a18000a035452912a8b03,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
ce6cfacf19e881e0ebe4fbac789ee5efb7fd6658,Chordata,Actinopteri,"NA",NA%NA%NA
37965406dc87d7a98998ca4ce1a2602f0b1e4da6,Chordata,Actinopteri,Scombriformes,Scombridae%Scomber%NA
c7324190ac6323d815a280da23264d0af0c22f3f,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
595ea8abdcd4ecac1b2697e47f68593d29864451,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
ae5821eab6657956bcec3839594f11fd37ea1461,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
3b5890f3a1749a95950e034886df203dea083ce1,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
c6a2b27df0448e600fd1813aa27c3dbfa9bad8dd,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis
15992a61f12ee418892faf6a8bcb17dd21926c6a,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
df5c78b36d66330b4a7a6f6bf3d013dca2279b5d,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
5fd4194a5285102e8fb7e56533d4365c337b2f41,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
d1df4e0a420a6739a2c34ec744a602cb751b8215,Chordata,Actinopteri,Myctophiformes,Myctophidae%Nannobrachium%NA
cc3cc23bece5254c6cfad588c7cbbc50eff51025,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
3846ae0c96c92e3baf494b71697209a63fe7d8e8,Chordata,Actinopteri,Perciformes,Zoarcidae%NA%NA
05b6082e8ee9597331cde3f384279eee0b9f5ad0,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
4ed80ce3e6c46695298b8096090d2c8cba4793a8,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
e70c41286827c9a707e80331d95453d965928615,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
1ddbef5efd91694d97cf05b6e5d4a8377badc0c2,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
a449ffb4e074b4408d18cd59a8242e2ad72a3bbe,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
c231101b726275bee116611a47e43fefda822316,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
6e234db688428684ab4d83d4051a1bf6709e3785,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
9c68da26cb34f743426e38606fb8ccc67b5fac1a,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
e4d8f520c01ea3d85027473225787b72fbf8f0db,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
b8586ef765e60ac8a0b7f68db0d9861b653283b7,Chordata,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina
61ef880bcb7a6641334e93e055336117da13b228,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
8a9b53286d23c2e89e0a52950867275a94e0c763,Chordata,Actinopteri,Aulopiformes,Paralepididae%Lestidiops%Lestidiops ringens
657fa5be2083991eecd74e20780328f325fda81f,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
b1698f3ab3c4880564735b830bdcbd01248925cf,Chordata,Actinopteri,Osmeriformes,Osmeridae%NA%NA
c5b9a4f8b4acd87572a5e574825733d91fb6e8b6,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
cc4b4ce5aab2e78786d9db0191e3b1ff57e9cb4d,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
f630016004d14f913588bcdb2d8aa539b38aa968,Chordata,Actinopteri,Aulopiformes,Paralepididae%Magnisudis%Magnisudis atlantica
beac25a652f5352862987953427e727f30f9916c,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
4dc4125fa74527e061ae0f23362fad467493ab73,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes diploproa
eef01d89c01553fcd324bcd971315dc0db1e3b98,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis
26f1b4d3e74626cae170bc1d66cfe07b3cd84c1e,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
c4e52f920c65166b29f39a1054b84a62928665aa,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
7994eba553539e55bd7da2112ba2b3fa1c5f0de8,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
ba1f970fe784c4ecb667b3bd8d7690ca2870b072,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
e4423a7a90629335228bbcc0948a2dbcf55d5df1,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
ef56ad97512bbeca9c4681401db074fb6e292347,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
672360398c3198def4f25e26cb8638fb8c66cc72,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
842cfc7a1aa4a7540af670a1adb31106e55d5744,Chordata,Chondrichthyes,Rajiformes,Rajidae%NA%NA
0fa3362e6c2a76e45651589dfaeee1623344cf17,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
eec0396f07f83567ba357d4cb14a0d778ce18a67,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
10a9a616e8416cd98ac8bd6bf2307bc2f67a0c76,Chordata,Actinopteri,Aulopiformes,Paralepididae%Lestidiops%Lestidiops ringens
5e78a4b46b58829d6b2d547007e4cbbf01359072,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
4bd7e2c9ab37352de6ca7ba57ca6fa7158cf2c57,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Atheresthes%NA
a2e21aa2d21d6660b49bbd0832a75d4ea85c28a3,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
ba9b7dd2bed3cd5062786cd207668d78e1597994,Chordata,Actinopteri,Aulopiformes,Paralepididae%Magnisudis%Magnisudis atlantica
f72ff2222551604f5cfc92eb33b4a45425e9ae29,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
adf3de9c41d8d9ff8837fcad33fd02ca916cc6cf,Chordata,Actinopteri,Perciformes,Zoarcidae%NA%NA
82cb13260770f6d79397a2bebe477589c1fd6618,Chordata,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja inornata
d4c898ac6636a7fe461f61d03cabc6ccf9e4c658,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
16de9a11ae216e5ea9907cf49d12127907eff0a6,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
b34fdd7c9abe89d96a43e29d5017af0ae7b7dc58,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
a3c72116240d881d875f02837edef13f6fe04405,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
eeb85df8e5655b2641801ab01d84c9501c16e3f9,Chordata,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina
15bae4b082c92ee9d9a013d9409cc691582b3b20,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
5acbdbf36a9b856c954bd2aa342cb3181cf0dc12,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
ea011bd56805e01d4bab170a4c90342a3e8af65f,Chordata,Actinopteri,Osmeriformes,Osmeridae%NA%NA
907438d57df7b3622d71e655c0696bd0dbbfa1c1,Chordata,Actinopteri,Myctophiformes,Myctophidae%Nannobrachium%NA
875e59255c5e77ffa82a67cf04b58a5ce3f083ce,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
3324b7ec73349e577a5c7b79d4ee94e8641f553c,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
f24e923466243dea18aade30cdbe520da3f7ec2d,Chordata,Actinopteri,Perciformes,Bathymasteridae%Ronquilus%Ronquilus jordani
120dda25ae9f312bed37b8a2b00671a3d39e83e9,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
89dc3855c5773c77d04148870a0ee186eb21c47a,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
d19f7fd717100b34bb544bd8ae6dfa802a97057a,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
09a6d3eced7aae58e01b8ef515fbdca5c4b2fadc,Chordata,Actinopteri,Perciformes,Zoarcidae%NA%NA
3d043e9dfc25283ca1d8a69dbc2fdea4200726d4,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
e6f6227f619906642726e2c23ed1fa3e9672619c,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Bathylagus%Bathylagus stilbius
d3407883a964a7b38c420c1463d981353a05829f,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
3c0d8f1b028bdc95a0254e3380700bee1ba8091c,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
20ad66326665704dd9fc253fe050a2c0e3f102d6,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
7de12b4f5ebcf07b92e28b7fa8fc3150a18684a0,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
46198a966b943c5f03fd710b52b7f74fc3e2ca5e,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus kisutch
2e480684a8000b943ea1cb358aeb7948e71b8b10,Chordata,Actinopteri,Myctophiformes,Myctophidae%Nannobrachium%NA
c100ad216a8dd546a32ca4cee63f6af7f501f62f,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
0a1342fce9716db896b4de646107ee46395e031a,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
cf8085cfba3ee1a21b127369ef62ecdec3adb4ca,Chordata,Chondrichthyes,Rajiformes,Rajidae%NA%NA
6235cc3529266b3f56e30771f14fc616c115ce48,Chordata,Actinopteri,Salmoniformes,Salmonidae%Salvelinus%NA
fbdb7761946cc8af9df3e141bc00882f2a469e0c,Chordata,Actinopteri,Perciformes,Zoarcidae%NA%NA
bcd9da825d231b4a59776d177661a77dbc0d2689,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
b7460682cc8394fcc8d9d9668e2c8a1ee21c896a,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
26a6d8e5b4e5f20fb8a950159c48f16f7e02aa77,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
bdcab97c74ec1cbd2a7680774a49153734a44cb7,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
e8351d2a2f3d2baa5d94d6b705a9b2b96ac2abeb,Chordata,Chondrichthyes,Rajiformes,Rajidae%NA%NA
688a60e24f518885b03e69837cc8af92347b22bf,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
6cde53fa188844bc1574ea65aa02cf71fcdcbb00,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae%NA%NA
aca8a72c44af85abba3e36c52b0907f13f6445bf,Chordata,Actinopteri,Perciformes,Hexagrammidae%Ophiodon%Ophiodon elongatus
5379a6ef64f45cd60cc87166f809cc352516c9d2,Chordata,Actinopteri,Osmeriformes,Osmeridae%NA%NA
32a493fa7ae1f5d75fe2e996fdd8c10cd8ee9658,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
de65ed07e4182afbd45229663ffbeac6af3e425c,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
30566563ee0c9cdab728d7b60da815fdca80b12a,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
b7d449eba24907fefab69ef2e457e7d99db65309,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
bc37ad0835045c573d6605927fc48183b781b4c4,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
67b26031b89ba941838dbb2a6d53421018ae804a,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
75d2fa747ff75ec206d3eb5bc97db94859be1b3c,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
23d16934cec742949214f43708db5786f67e0cdd,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
70059b142e1190db5673f39d512198ac4a05fbf2,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
90be5fb8eedf85609e7464ddb32d70e18ca73bf3,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
6075fcf62ba7e99800c240728b601ee7b4a4a6f5,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
4b343cb8294f6da928c11b3ac58a391fd8de1132,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae%NA%NA
a74bc2fecefdba08d8432cd9cb15c1eb0b79ff59,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
fb8d786edd42b31f28cd5ffdd2141fc5c932c4f9,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
13611a1ba12b841895c7c8381d732ace02b95a08,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
a2f6920d18c8cae5d37b9a135685c4636c2f8b0a,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae%NA%NA
