Var1,Var2,value
UDP0176,UDP0043,0.4
UDP0177,UDP0043,0.9
UDP0178,UDP0043,0.6
UDP0179,UDP0043,0.7
UDP0180,UDP0043,0.5
UDP0181,UDP0043,0.8
UDP0182,UDP0043,0.6
UDP0183,UDP0043,0.8
UDP0184,UDP0043,1
UDP0185,UDP0043,0.7
UDP0186,UDP0043,0.6
UDP0187,UDP0043,0.8
UDP0188,UDP0043,0.6
UDP0189,UDP0043,0.5
UDP0190,UDP0043,0.7
UDP0191,UDP0043,0.9
UDP0192,UDP0043,0.7
UDP0001,UDP0044,0.8
UDP0002,UDP0044,0.6
UDP0003,UDP0044,0.8
UDP0004,UDP0044,0.7
UDP0005,UDP0044,0.9
UDP0006,UDP0044,0.8
UDP0007,UDP0044,0.7
UDP0008,UDP0044,0.5
UDP0009,UDP0044,0.7
UDP0010,UDP0044,0.7
UDP0011,UDP0044,0.7
UDP0012,UDP0044,0.8
UDP0013,UDP0044,0.7
UDP0014,UDP0044,0.8
UDP0015,UDP0044,0.7
UDP0016,UDP0044,0.7
UDP0017,UDP0044,0.8
UDP0018,UDP0044,0.8
UDP0019,UDP0044,0.8
UDP0020,UDP0044,0.7
UDP0021,UDP0044,0.6
UDP0022,UDP0044,0.7
UDP0023,UDP0044,0.8
UDP0024,UDP0044,0.9
UDP0025,UDP0044,0.8
UDP0026,UDP0044,0.8
UDP0027,UDP0044,0.6
UDP0028,UDP0044,0.9
UDP0029,UDP0044,0.8
UDP0030,UDP0044,0.4
UDP0031,UDP0044,0.5
UDP0032,UDP0044,1
UDP0033,UDP0044,0.8
UDP0034,UDP0044,0.6
UDP0035,UDP0044,0.9
UDP0036,UDP0044,0.8
UDP0037,UDP0044,1
UDP0038,UDP0044,0.6
UDP0039,UDP0044,0.7
UDP0040,UDP0044,0.6
UDP0041,UDP0044,0.8
UDP0042,UDP0044,0.8
UDP0043,UDP0044,0.8
UDP0044,UDP0044,0
UDP0045,UDP0044,0.7
UDP0046,UDP0044,0.9
UDP0047,UDP0044,0.6
UDP0048,UDP0044,0.6
UDP0049,UDP0044,0.8
UDP0050,UDP0044,1
UDP0051,UDP0044,0.9
UDP0052,UDP0044,0.8
UDP0053,UDP0044,0.8
UDP0054,UDP0044,0.7
UDP0055,UDP0044,0.5
UDP0056,UDP0044,0.9
UDP0057,UDP0044,0.9
UDP0058,UDP0044,0.7
UDP0059,UDP0044,0.5
UDP0060,UDP0044,0.6
UDP0061,UDP0044,0.5
UDP0062,UDP0044,0.8
UDP0063,UDP0044,0.9
UDP0064,UDP0044,0.6
UDP0065,UDP0044,0.7
UDP0066,UDP0044,0.6
UDP0067,UDP0044,0.8
UDP0068,UDP0044,0.5
UDP0069,UDP0044,0.7
UDP0070,UDP0044,0.8
UDP0071,UDP0044,0.6
UDP0072,UDP0044,0.8
UDP0073,UDP0044,0.8
UDP0074,UDP0044,0.8
UDP0075,UDP0044,0.6
UDP0076,UDP0044,0.7
UDP0077,UDP0044,0.8
UDP0078,UDP0044,0.8
UDP0079,UDP0044,0.8
UDP0080,UDP0044,0.9
UDP0081,UDP0044,0.8
UDP0082,UDP0044,0.8
UDP0083,UDP0044,1
UDP0084,UDP0044,0.8
UDP0085,UDP0044,0.8
UDP0086,UDP0044,0.6
UDP0087,UDP0044,0.7
UDP0088,UDP0044,0.9
UDP0089,UDP0044,0.7
UDP0090,UDP0044,0.8
UDP0091,UDP0044,0.7
UDP0092,UDP0044,0.8
UDP0093,UDP0044,0.9
UDP0094,UDP0044,1
UDP0095,UDP0044,0.8
UDP0096,UDP0044,0.5
UDP0097,UDP0044,0.7
UDP0098,UDP0044,0.8
UDP0099,UDP0044,0.8
UDP0100,UDP0044,0.8
UDP0101,UDP0044,0.8
UDP0102,UDP0044,0.7
UDP0103,UDP0044,1
UDP0104,UDP0044,0.7
UDP0105,UDP0044,0.5
UDP0106,UDP0044,0.7
UDP0107,UDP0044,0.7
UDP0108,UDP0044,1
UDP0109,UDP0044,0.7
UDP0110,UDP0044,0.7
UDP0111,UDP0044,0.9
UDP0112,UDP0044,0.9
UDP0113,UDP0044,0.9
UDP0114,UDP0044,0.8
UDP0115,UDP0044,0.7
UDP0116,UDP0044,0.7
UDP0117,UDP0044,0.4
UDP0118,UDP0044,0.7
UDP0119,UDP0044,1
UDP0120,UDP0044,0.6
UDP0121,UDP0044,0.7
UDP0122,UDP0044,0.9
UDP0123,UDP0044,0.6
UDP0124,UDP0044,0.4
UDP0125,UDP0044,0.7
UDP0126,UDP0044,0.8
UDP0127,UDP0044,0.9
UDP0128,UDP0044,0.5
UDP0129,UDP0044,0.8
UDP0130,UDP0044,0.8
UDP0131,UDP0044,0.6
UDP0132,UDP0044,0.7
UDP0133,UDP0044,0.7
UDP0134,UDP0044,0.8
UDP0135,UDP0044,0.8
UDP0136,UDP0044,0.5
UDP0137,UDP0044,0.6
UDP0138,UDP0044,0.8
UDP0139,UDP0044,1
UDP0140,UDP0044,1
UDP0141,UDP0044,0.6
UDP0142,UDP0044,0.9
UDP0143,UDP0044,0.6
UDP0144,UDP0044,0.8
UDP0145,UDP0044,0.8
UDP0146,UDP0044,0.8
UDP0147,UDP0044,0.8
UDP0148,UDP0044,0.6
UDP0149,UDP0044,0.9
UDP0150,UDP0044,0.7
UDP0151,UDP0044,0.8
UDP0152,UDP0044,0.7
UDP0153,UDP0044,0.6
UDP0154,UDP0044,0.7
UDP0155,UDP0044,0.8
UDP0156,UDP0044,0.7
UDP0157,UDP0044,0.7
UDP0158,UDP0044,0.7
UDP0159,UDP0044,0.8
UDP0160,UDP0044,0.7
UDP0161,UDP0044,0.9
UDP0162,UDP0044,0.8
UDP0163,UDP0044,0.9
UDP0164,UDP0044,0.7
UDP0165,UDP0044,0.8
UDP0166,UDP0044,0.9
UDP0167,UDP0044,0.8
UDP0168,UDP0044,1
UDP0169,UDP0044,0.8
UDP0170,UDP0044,0.6
UDP0171,UDP0044,0.6
UDP0172,UDP0044,0.7
UDP0173,UDP0044,0.7
UDP0174,UDP0044,0.9
UDP0175,UDP0044,0.7
UDP0176,UDP0044,0.7
UDP0177,UDP0044,0.6
UDP0178,UDP0044,0.7
UDP0179,UDP0044,0.9
UDP0180,UDP0044,0.6
UDP0181,UDP0044,0.8
UDP0182,UDP0044,0.9
UDP0183,UDP0044,0.7
UDP0184,UDP0044,0.7
UDP0185,UDP0044,0.9
UDP0186,UDP0044,0.9
UDP0187,UDP0044,0.9
UDP0188,UDP0044,0.9
UDP0189,UDP0044,0.6
UDP0190,UDP0044,0.8
UDP0191,UDP0044,0.7
UDP0192,UDP0044,0.6
UDP0001,UDP0045,1
UDP0002,UDP0045,0.6
UDP0003,UDP0045,0.7
UDP0004,UDP0045,0.8
UDP0005,UDP0045,0.7
UDP0006,UDP0045,0.9
UDP0007,UDP0045,0.9
UDP0008,UDP0045,0.7
UDP0009,UDP0045,0.9
UDP0010,UDP0045,0.5
UDP0011,UDP0045,0.5
UDP0012,UDP0045,0.8
UDP0013,UDP0045,0.6
UDP0014,UDP0045,0.9
UDP0015,UDP0045,0.8
UDP0016,UDP0045,0.7
UDP0017,UDP0045,0.7
UDP0018,UDP0045,0.9
UDP0019,UDP0045,0.7
UDP0020,UDP0045,0.7
UDP0021,UDP0045,0.9
UDP0022,UDP0045,0.6
UDP0023,UDP0045,0.7
UDP0024,UDP0045,0.8
UDP0025,UDP0045,0.7
UDP0026,UDP0045,0.7
UDP0027,UDP0045,0.7
UDP0028,UDP0045,0.9
UDP0029,UDP0045,1
UDP0030,UDP0045,0.8
UDP0031,UDP0045,0.9
UDP0032,UDP0045,0.8
UDP0033,UDP0045,0.7
UDP0034,UDP0045,0.7
UDP0035,UDP0045,0.5
UDP0036,UDP0045,0.8
UDP0037,UDP0045,0.6
UDP0038,UDP0045,0.8
UDP0039,UDP0045,0.6
UDP0040,UDP0045,0.8
UDP0041,UDP0045,0.9
UDP0042,UDP0045,0.7
UDP0043,UDP0045,0.7
UDP0044,UDP0045,0.7
UDP0045,UDP0045,0
UDP0046,UDP0045,0.6
UDP0047,UDP0045,0.8
UDP0048,UDP0045,0.8
UDP0049,UDP0045,0.6
UDP0050,UDP0045,1
UDP0051,UDP0045,0.6
UDP0052,UDP0045,0.6
UDP0053,UDP0045,0.7
UDP0054,UDP0045,0.6
UDP0055,UDP0045,0.7
UDP0056,UDP0045,1
UDP0057,UDP0045,0.8
UDP0058,UDP0045,0.6
UDP0059,UDP0045,0.8
UDP0060,UDP0045,0.8
UDP0061,UDP0045,0.8
UDP0062,UDP0045,0.7
UDP0063,UDP0045,0.9
UDP0064,UDP0045,0.9
UDP0065,UDP0045,0.8
UDP0066,UDP0045,0.9
UDP0067,UDP0045,0.8
UDP0068,UDP0045,0.7
UDP0069,UDP0045,0.6
UDP0070,UDP0045,0.8
UDP0071,UDP0045,0.8
UDP0072,UDP0045,0.9
UDP0073,UDP0045,0.8
UDP0074,UDP0045,1
UDP0075,UDP0045,0.8
UDP0076,UDP0045,0.8
UDP0077,UDP0045,0.8
UDP0078,UDP0045,0.5
UDP0079,UDP0045,0.9
UDP0080,UDP0045,0.7
UDP0081,UDP0045,0.7
UDP0082,UDP0045,0.7
UDP0083,UDP0045,0.8
UDP0084,UDP0045,0.9
UDP0085,UDP0045,0.6
UDP0086,UDP0045,0.8
UDP0087,UDP0045,0.7
UDP0088,UDP0045,0.6
UDP0089,UDP0045,0.9
UDP0090,UDP0045,0.8
UDP0091,UDP0045,0.9
UDP0092,UDP0045,0.9
UDP0093,UDP0045,0.6
UDP0094,UDP0045,0.7
UDP0095,UDP0045,0.9
UDP0096,UDP0045,0.5
UDP0097,UDP0045,0.7
UDP0098,UDP0045,0.7
UDP0099,UDP0045,0.7
UDP0100,UDP0045,0.9
UDP0101,UDP0045,0.9
UDP0102,UDP0045,0.8
UDP0103,UDP0045,0.9
UDP0104,UDP0045,0.6
UDP0105,UDP0045,0.6
UDP0106,UDP0045,0.7
UDP0107,UDP0045,0.8
UDP0108,UDP0045,0.6
UDP0109,UDP0045,0.6
UDP0110,UDP0045,0.8
UDP0111,UDP0045,0.8
UDP0112,UDP0045,0.8
UDP0113,UDP0045,0.9
UDP0114,UDP0045,0.6
UDP0115,UDP0045,0.8
UDP0116,UDP0045,1
UDP0117,UDP0045,0.6
UDP0118,UDP0045,0.8
UDP0119,UDP0045,0.9
UDP0120,UDP0045,0.9
UDP0121,UDP0045,0.5
UDP0122,UDP0045,0.8
UDP0123,UDP0045,0.6
UDP0124,UDP0045,0.7
UDP0125,UDP0045,0.7
UDP0126,UDP0045,0.7
UDP0127,UDP0045,0.7
UDP0128,UDP0045,0.8
UDP0129,UDP0045,0.9
UDP0130,UDP0045,0.9
UDP0131,UDP0045,0.8
UDP0132,UDP0045,0.7
UDP0133,UDP0045,0.8
UDP0134,UDP0045,0.5
UDP0135,UDP0045,0.8
UDP0136,UDP0045,0.7
UDP0137,UDP0045,0.5
UDP0138,UDP0045,0.6
UDP0139,UDP0045,0.8
UDP0140,UDP0045,1
UDP0141,UDP0045,0.7
UDP0142,UDP0045,0.7
UDP0143,UDP0045,0.7
UDP0144,UDP0045,0.8
UDP0145,UDP0045,0.7
UDP0146,UDP0045,0.7
UDP0147,UDP0045,0.7
UDP0148,UDP0045,0.8
UDP0149,UDP0045,0.7
UDP0150,UDP0045,1
UDP0151,UDP0045,0.7
UDP0152,UDP0045,0.8
UDP0153,UDP0045,0.7
UDP0154,UDP0045,0.8
UDP0155,UDP0045,1
UDP0156,UDP0045,0.8
UDP0157,UDP0045,0.6
UDP0158,UDP0045,0.6
UDP0159,UDP0045,1
UDP0160,UDP0045,1
UDP0161,UDP0045,0.8
UDP0162,UDP0045,1
UDP0163,UDP0045,0.5
UDP0164,UDP0045,0.6
UDP0165,UDP0045,0.9
UDP0166,UDP0045,0.8
UDP0167,UDP0045,0.8
UDP0168,UDP0045,0.7
UDP0169,UDP0045,0.8
UDP0170,UDP0045,0.8
UDP0171,UDP0045,0.6
UDP0172,UDP0045,0.7
UDP0173,UDP0045,0.9
UDP0174,UDP0045,0.7
UDP0175,UDP0045,0.9
UDP0176,UDP0045,0.5
UDP0177,UDP0045,0.5
UDP0178,UDP0045,0.8
UDP0179,UDP0045,0.9
UDP0180,UDP0045,0.5
UDP0181,UDP0045,0.8
UDP0182,UDP0045,0.5
UDP0183,UDP0045,1
UDP0184,UDP0045,0.9
UDP0185,UDP0045,1
UDP0186,UDP0045,0.8
UDP0187,UDP0045,0.8
UDP0188,UDP0045,0.6
UDP0189,UDP0045,0.7
UDP0190,UDP0045,0.7
UDP0191,UDP0045,0.7
UDP0192,UDP0045,0.8
UDP0001,UDP0046,0.8
UDP0002,UDP0046,0.4
UDP0003,UDP0046,0.6
UDP0004,UDP0046,0.8
UDP0005,UDP0046,0.6
UDP0006,UDP0046,0.8
UDP0007,UDP0046,0.8
UDP0008,UDP0046,0.9
UDP0009,UDP0046,0.8
UDP0010,UDP0046,0.6
UDP0011,UDP0046,0.7
UDP0012,UDP0046,0.8
UDP0013,UDP0046,0.4
UDP0014,UDP0046,0.8
UDP0015,UDP0046,1
UDP0016,UDP0046,0.8
UDP0017,UDP0046,0.9
UDP0018,UDP0046,0.5
UDP0019,UDP0046,0.6
UDP0020,UDP0046,0.9
UDP0021,UDP0046,0.9
UDP0022,UDP0046,0.7
UDP0023,UDP0046,0.7
UDP0024,UDP0046,0.6
UDP0025,UDP0046,0.7
UDP0026,UDP0046,0.7
UDP0027,UDP0046,0.7
UDP0028,UDP0046,0.7
UDP0029,UDP0046,0.8
UDP0030,UDP0046,0.7
UDP0031,UDP0046,0.8
UDP0032,UDP0046,0.7
UDP0033,UDP0046,0.7
UDP0034,UDP0046,0.7
UDP0035,UDP0046,0.8
UDP0036,UDP0046,0.6
UDP0037,UDP0046,0.9
UDP0038,UDP0046,0.9
UDP0039,UDP0046,0.6
UDP0040,UDP0046,0.8
UDP0041,UDP0046,0.9
UDP0042,UDP0046,0.9
UDP0043,UDP0046,0.7
UDP0044,UDP0046,0.9
UDP0045,UDP0046,0.6
UDP0046,UDP0046,0
UDP0047,UDP0046,0.8
UDP0048,UDP0046,0.9
UDP0049,UDP0046,0.8
UDP0050,UDP0046,0.6
UDP0051,UDP0046,0.8
UDP0052,UDP0046,0.5
UDP0053,UDP0046,0.6
UDP0054,UDP0046,0.7
UDP0055,UDP0046,0.7
UDP0056,UDP0046,0.8
UDP0057,UDP0046,0.7
UDP0058,UDP0046,0.9
UDP0059,UDP0046,0.8
UDP0060,UDP0046,0.7
UDP0061,UDP0046,0.6
UDP0062,UDP0046,0.5
UDP0063,UDP0046,0.8
UDP0064,UDP0046,0.8
UDP0065,UDP0046,0.7
UDP0066,UDP0046,0.6
UDP0067,UDP0046,0.8
UDP0068,UDP0046,0.8
UDP0069,UDP0046,0.7
UDP0070,UDP0046,0.7
UDP0071,UDP0046,1
UDP0072,UDP0046,0.7
UDP0073,UDP0046,0.9
UDP0074,UDP0046,0.9
UDP0075,UDP0046,0.7
UDP0076,UDP0046,0.8
UDP0077,UDP0046,0.8
UDP0078,UDP0046,0.9
UDP0079,UDP0046,0.6
UDP0080,UDP0046,0.9
UDP0081,UDP0046,0.8
UDP0082,UDP0046,0.7
UDP0083,UDP0046,0.7
UDP0084,UDP0046,0.8
UDP0085,UDP0046,0.5
UDP0086,UDP0046,0.9
UDP0087,UDP0046,0.9
UDP0088,UDP0046,0.5
UDP0089,UDP0046,0.9
UDP0090,UDP0046,0.6
UDP0091,UDP0046,0.9
UDP0092,UDP0046,0.8
UDP0093,UDP0046,0.7
UDP0094,UDP0046,0.5
UDP0095,UDP0046,0.7
UDP0096,UDP0046,0.8
UDP0097,UDP0046,0.9
UDP0098,UDP0046,0.5
UDP0099,UDP0046,0.8
UDP0100,UDP0046,0.8
UDP0101,UDP0046,0.4
UDP0102,UDP0046,0.7
UDP0103,UDP0046,0.8
UDP0104,UDP0046,0.7
UDP0105,UDP0046,1
UDP0106,UDP0046,0.7
UDP0107,UDP0046,0.5
UDP0108,UDP0046,0.6
UDP0109,UDP0046,0.5
UDP0110,UDP0046,0.8
UDP0111,UDP0046,0.7
UDP0112,UDP0046,0.6
UDP0113,UDP0046,0.8
UDP0114,UDP0046,0.9
UDP0115,UDP0046,0.7
UDP0116,UDP0046,0.8
UDP0117,UDP0046,0.8
UDP0118,UDP0046,0.6
UDP0119,UDP0046,0.6
UDP0120,UDP0046,0.7
UDP0121,UDP0046,0.5
UDP0122,UDP0046,0.9
UDP0123,UDP0046,0.7
UDP0124,UDP0046,1
UDP0125,UDP0046,0.6
UDP0126,UDP0046,0.7
UDP0127,UDP0046,0.7
UDP0128,UDP0046,0.8
UDP0129,UDP0046,1
UDP0130,UDP0046,0.4
UDP0131,UDP0046,0.8
UDP0132,UDP0046,0.7
UDP0133,UDP0046,0.9
UDP0134,UDP0046,0.7
UDP0135,UDP0046,0.7
UDP0136,UDP0046,0.6
UDP0137,UDP0046,0.8
UDP0138,UDP0046,0.8
UDP0139,UDP0046,0.6
UDP0140,UDP0046,0.9
UDP0141,UDP0046,1
UDP0142,UDP0046,0.5
UDP0143,UDP0046,0.9
UDP0144,UDP0046,0.5
UDP0145,UDP0046,1
UDP0146,UDP0046,0.6
UDP0147,UDP0046,0.4
UDP0148,UDP0046,0.8
UDP0149,UDP0046,0.8
UDP0150,UDP0046,0.8
UDP0151,UDP0046,0.9
UDP0152,UDP0046,0.8
UDP0153,UDP0046,0.7
UDP0154,UDP0046,0.8
UDP0155,UDP0046,0.7
UDP0156,UDP0046,0.7
UDP0157,UDP0046,0.9
UDP0158,UDP0046,0.5
UDP0159,UDP0046,0.9
UDP0160,UDP0046,0.9
UDP0161,UDP0046,0.4
UDP0162,UDP0046,0.7
UDP0163,UDP0046,0.7
UDP0164,UDP0046,0.9
UDP0165,UDP0046,0.6
UDP0166,UDP0046,1
UDP0167,UDP0046,0.8
UDP0168,UDP0046,0.7
UDP0169,UDP0046,0.7
UDP0170,UDP0046,0.7
UDP0171,UDP0046,0.8
UDP0172,UDP0046,0.7
UDP0173,UDP0046,0.9
UDP0174,UDP0046,0.8
UDP0175,UDP0046,0.6
UDP0176,UDP0046,0.6
UDP0177,UDP0046,0.8
UDP0178,UDP0046,1
UDP0179,UDP0046,0.8
UDP0180,UDP0046,0.6
UDP0181,UDP0046,0.6
UDP0182,UDP0046,0.6
UDP0183,UDP0046,1
UDP0184,UDP0046,0.8
UDP0185,UDP0046,0.8
UDP0186,UDP0046,0.8
UDP0187,UDP0046,0.5
UDP0188,UDP0046,0.7
UDP0189,UDP0046,0.7
UDP0190,UDP0046,0.8
UDP0191,UDP0046,0.8
UDP0192,UDP0046,0.9
UDP0001,UDP0047,0.6
UDP0002,UDP0047,0.6
UDP0003,UDP0047,0.8
UDP0004,UDP0047,0.7
UDP0005,UDP0047,0.5
UDP0006,UDP0047,0.7
UDP0007,UDP0047,0.7
UDP0008,UDP0047,0.6
UDP0009,UDP0047,0.7
UDP0010,UDP0047,0.7
UDP0011,UDP0047,0.8
UDP0012,UDP0047,0.8
UDP0013,UDP0047,0.7
UDP0014,UDP0047,0.7
UDP0015,UDP0047,0.7
UDP0016,UDP0047,0.9
UDP0017,UDP0047,0.7
UDP0018,UDP0047,0.9
UDP0019,UDP0047,1
UDP0020,UDP0047,0.7
UDP0021,UDP0047,0.6
UDP0022,UDP0047,0.8
UDP0023,UDP0047,0.8
UDP0024,UDP0047,0.8
UDP0025,UDP0047,0.7
UDP0026,UDP0047,0.7
UDP0027,UDP0047,0.9
UDP0028,UDP0047,0.8
UDP0029,UDP0047,0.8
UDP0030,UDP0047,0.7
UDP0031,UDP0047,0.7
UDP0032,UDP0047,0.6
UDP0033,UDP0047,0.8
UDP0034,UDP0047,0.6
UDP0035,UDP0047,0.9
UDP0036,UDP0047,0.7
UDP0037,UDP0047,1
UDP0038,UDP0047,0.6
UDP0039,UDP0047,0.7
UDP0040,UDP0047,0.7
UDP0041,UDP0047,0.7
UDP0042,UDP0047,0.7
UDP0043,UDP0047,1
UDP0044,UDP0047,0.6
UDP0045,UDP0047,0.8
UDP0046,UDP0047,0.8
UDP0047,UDP0047,0
UDP0048,UDP0047,0.8
UDP0049,UDP0047,0.8
UDP0050,UDP0047,0.8
UDP0051,UDP0047,0.8
UDP0052,UDP0047,0.8
UDP0053,UDP0047,0.6
UDP0054,UDP0047,0.7
UDP0055,UDP0047,0.5
UDP0056,UDP0047,0.9
UDP0057,UDP0047,0.8
UDP0058,UDP0047,0.8
UDP0059,UDP0047,0.6
UDP0060,UDP0047,0.6
UDP0061,UDP0047,0.7
UDP0062,UDP0047,0.6
UDP0063,UDP0047,0.8
UDP0064,UDP0047,0.7
UDP0065,UDP0047,0.9
UDP0066,UDP0047,0.8
UDP0067,UDP0047,0.8
UDP0068,UDP0047,0.8
UDP0069,UDP0047,0.9
UDP0070,UDP0047,0.6
UDP0071,UDP0047,0.7
UDP0072,UDP0047,0.7
UDP0073,UDP0047,0.7
UDP0074,UDP0047,0.7
UDP0075,UDP0047,0.8
UDP0076,UDP0047,0.9
UDP0077,UDP0047,1
UDP0078,UDP0047,0.9
UDP0079,UDP0047,0.8
UDP0080,UDP0047,0.7
UDP0081,UDP0047,0.9
UDP0082,UDP0047,0.7
UDP0083,UDP0047,1
UDP0084,UDP0047,0.9
UDP0085,UDP0047,0.9
UDP0086,UDP0047,0.9
UDP0087,UDP0047,0.6
UDP0088,UDP0047,0.6
UDP0089,UDP0047,0.5
UDP0090,UDP0047,1
UDP0091,UDP0047,0.9
UDP0092,UDP0047,0.6
UDP0093,UDP0047,1
UDP0094,UDP0047,0.8
UDP0095,UDP0047,0.6
UDP0096,UDP0047,0.7
UDP0097,UDP0047,0.7
UDP0098,UDP0047,0.8
UDP0099,UDP0047,0.9
UDP0100,UDP0047,0.5
UDP0101,UDP0047,0.9
UDP0102,UDP0047,0.7
UDP0103,UDP0047,0.8
UDP0104,UDP0047,0.6
UDP0105,UDP0047,0.9
UDP0106,UDP0047,0.7
UDP0107,UDP0047,0.5
UDP0108,UDP0047,0.8
UDP0109,UDP0047,0.7
UDP0110,UDP0047,0.8
UDP0111,UDP0047,0.8
UDP0112,UDP0047,0.9
UDP0113,UDP0047,0.7
UDP0114,UDP0047,0.9
UDP0115,UDP0047,0.8
UDP0116,UDP0047,0.6
UDP0117,UDP0047,0.9
UDP0118,UDP0047,0.5
UDP0119,UDP0047,0.7
UDP0120,UDP0047,0.9
UDP0121,UDP0047,0.8
UDP0122,UDP0047,0.7
UDP0123,UDP0047,0.8
UDP0124,UDP0047,0.7
UDP0125,UDP0047,0.7
UDP0126,UDP0047,0.7
UDP0127,UDP0047,0.7
UDP0128,UDP0047,0.8
UDP0129,UDP0047,0.9
UDP0130,UDP0047,0.7
UDP0131,UDP0047,0.6
UDP0132,UDP0047,0.8
UDP0133,UDP0047,0.7
UDP0134,UDP0047,0.8
UDP0135,UDP0047,0.9
UDP0136,UDP0047,0.9
UDP0137,UDP0047,0.7
UDP0138,UDP0047,0.5
UDP0139,UDP0047,0.9
UDP0140,UDP0047,0.6
UDP0141,UDP0047,0.7
UDP0142,UDP0047,0.9
UDP0143,UDP0047,0.7
UDP0144,UDP0047,0.8
UDP0145,UDP0047,0.9
UDP0146,UDP0047,0.7
UDP0147,UDP0047,0.7
UDP0148,UDP0047,0.9
UDP0149,UDP0047,0.7
UDP0150,UDP0047,1
UDP0151,UDP0047,0.8
UDP0152,UDP0047,0.7
UDP0153,UDP0047,0.8
UDP0154,UDP0047,0.5
UDP0155,UDP0047,0.6
UDP0156,UDP0047,0.7
UDP0157,UDP0047,0.9
UDP0158,UDP0047,0.8
UDP0159,UDP0047,0.9
UDP0160,UDP0047,0.5
UDP0161,UDP0047,1
UDP0162,UDP0047,0.7
UDP0163,UDP0047,0.8
UDP0164,UDP0047,0.9
UDP0165,UDP0047,0.9
UDP0166,UDP0047,0.8
UDP0167,UDP0047,0.7
UDP0168,UDP0047,0.8
UDP0169,UDP0047,0.7
UDP0170,UDP0047,0.7
UDP0171,UDP0047,0.9
UDP0172,UDP0047,0.6
UDP0173,UDP0047,0.6
UDP0174,UDP0047,0.7
UDP0175,UDP0047,0.7
UDP0176,UDP0047,0.8
UDP0177,UDP0047,0.5
UDP0178,UDP0047,0.8
UDP0179,UDP0047,0.8
UDP0180,UDP0047,0.8
UDP0181,UDP0047,0.7
UDP0182,UDP0047,0.9
UDP0183,UDP0047,0.5
UDP0184,UDP0047,0.5
UDP0185,UDP0047,0.8
UDP0186,UDP0047,0.8
UDP0187,UDP0047,0.9
UDP0188,UDP0047,0.9
UDP0189,UDP0047,0.8
UDP0190,UDP0047,0.5
UDP0191,UDP0047,0.7
UDP0192,UDP0047,0.9
UDP0001,UDP0048,0.7
UDP0002,UDP0048,0.7
UDP0003,UDP0048,0.8
UDP0004,UDP0048,0.9
UDP0005,UDP0048,0.8
UDP0006,UDP0048,0.9
UDP0007,UDP0048,0.5
UDP0008,UDP0048,0.8
UDP0009,UDP0048,0.7
UDP0010,UDP0048,0.9
UDP0011,UDP0048,0.7
UDP0012,UDP0048,0.6
UDP0013,UDP0048,0.9
UDP0014,UDP0048,0.8
UDP0015,UDP0048,0.9
UDP0016,UDP0048,0.6
UDP0017,UDP0048,0.7
UDP0018,UDP0048,0.7
UDP0019,UDP0048,0.8
UDP0020,UDP0048,0.6
UDP0021,UDP0048,0.6
UDP0022,UDP0048,0.7
UDP0023,UDP0048,0.8
UDP0024,UDP0048,0.9
UDP0025,UDP0048,0.9
UDP0026,UDP0048,0.7
UDP0027,UDP0048,0.8
UDP0028,UDP0048,0.8
UDP0029,UDP0048,0.7
UDP0030,UDP0048,0.8
UDP0031,UDP0048,0.7
UDP0032,UDP0048,0.8
UDP0033,UDP0048,0.7
UDP0034,UDP0048,0.5
UDP0035,UDP0048,1
UDP0036,UDP0048,0.8
UDP0037,UDP0048,0.9
UDP0038,UDP0048,0.8
UDP0039,UDP0048,0.6
UDP0040,UDP0048,0.8
UDP0041,UDP0048,0.5
UDP0042,UDP0048,0.9
UDP0043,UDP0048,0.6
UDP0044,UDP0048,0.6
UDP0045,UDP0048,0.8
UDP0046,UDP0048,0.9
UDP0047,UDP0048,0.8
UDP0048,UDP0048,0
UDP0049,UDP0048,1
UDP0050,UDP0048,0.8
UDP0051,UDP0048,0.9
UDP0052,UDP0048,0.7
UDP0053,UDP0048,1
UDP0054,UDP0048,0.8
UDP0055,UDP0048,0.5
UDP0056,UDP0048,0.8
UDP0057,UDP0048,0.9
UDP0058,UDP0048,0.9
UDP0059,UDP0048,0.5
UDP0060,UDP0048,1
UDP0061,UDP0048,0.8
UDP0062,UDP0048,0.9
UDP0063,UDP0048,0.7
UDP0064,UDP0048,0.7
UDP0065,UDP0048,0.5
UDP0066,UDP0048,1
UDP0067,UDP0048,0.6
UDP0068,UDP0048,0.7
UDP0069,UDP0048,0.7
UDP0070,UDP0048,0.7
UDP0071,UDP0048,0.6
UDP0072,UDP0048,0.9
UDP0073,UDP0048,0.7
UDP0074,UDP0048,0.9
UDP0075,UDP0048,0.6
UDP0076,UDP0048,0.7
UDP0077,UDP0048,0.8
UDP0078,UDP0048,0.5
UDP0079,UDP0048,0.9
UDP0080,UDP0048,0.8
UDP0081,UDP0048,0.8
UDP0082,UDP0048,1
UDP0083,UDP0048,0.9
UDP0084,UDP0048,0.9
UDP0085,UDP0048,0.7
UDP0086,UDP0048,0.8
UDP0087,UDP0048,0.7
UDP0088,UDP0048,0.9
UDP0089,UDP0048,0.8
UDP0090,UDP0048,0.8
UDP0091,UDP0048,0.9
UDP0092,UDP0048,0.6
UDP0093,UDP0048,0.8
UDP0094,UDP0048,0.8
UDP0095,UDP0048,0.6
UDP0096,UDP0048,0.7
